"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"8";"6"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Japan";"DOCOMO (JP)";"15";"3"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Canada";"ROGERS WIRELESS (CA)";"1";"1"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"2";"2"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"NUEVATEL (BO)";"2";"1"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Croatia (Republic of)";"CROATIAN TELECOM T-MOBILE (HR)";"4";"1"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Netherlands (Kingdom of the)";"KPN (NL)";"2";"1"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SUNRISE (CH)";"1";"1"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Japan";"DOCOMO (JP)";"14";"2"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"10";"5"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"8";"3"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"51";"12"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"11";"5"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Dominican Republic";"ORANGE (DO)";"2";"1"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"117";"49"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Brazil (Federative Republic of)";"VIVO (BR)";"1";"1"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"6";"4"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"ORANGE (GB)";"1";"1"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Italy";"WIND (IT)";"7";"3"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"9";"2"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Ecuador";"CONECEL (EC)";"1";"1"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Portugal";"TMN (PT)";"1";"1"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"India (Republic of)";"VEMSL VODAFONE  (DELHI) (IN)";"2";"1"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"13";"2"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"109";"46"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"26";"14"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Philippines (Republic of the)";"GLOBE TELECOM (PH)";"1";"1"
"2016/10/12 08:00:00";"MOVISTAR (PE)";"Venezuela (Bolivarian Republic of)";"MOVISTAR (VE)";"1";"1"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"11";"9"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Italy";"WIND (IT)";"2";"2"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"1";"1"
"2016/10/12 09:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"38";"18"
