"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/10/11 07:00:00";"Guyana";"DIGICEL (GY)";"MOVISTAR (PE)";"3";"1";"73801"
"2016/10/11 07:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"13";"11";"334030"
"2016/10/11 07:00:00";"Ecuador";"MOVISTAR (EC)";"MOVISTAR (PE)";"471";"115";"74000"
"2016/10/11 07:00:00";"Finland";"DNA FINLAND (FI)";"MOVISTAR (PE)";"8";"2";"24412"
"2016/10/11 07:00:00";"Portugal";"TMN (PT)";"MOVISTAR (PE)";"4";"1";"26806"
"2016/10/11 07:00:00";"Hongkong, China";"CHINA MOBILE (HK)";"MOVISTAR (PE)";"7";"3";"45412"
"2016/10/11 07:00:00";"Israel (State of)";"ORANGE (IL)";"MOVISTAR (PE)";"6";"3";"42501"
"2016/10/11 07:00:00";"Argentine Republic";"MOVISTAR (AR)";"MOVISTAR (PE)";"169";"73";"72207"
"2016/10/11 07:00:00";"Argentine Republic";"PERSONAL (AR)";"MOVISTAR (PE)";"456";"158";"72234"
"2016/10/11 07:00:00";"India (Republic of)";"BHARTI AIRTEL (Punjab) (IN)";"MOVISTAR (PE)";"13";"1";"40422"
"2016/10/11 07:00:00";"Poland (Republic of)";"T-MOBILE (PL)";"MOVISTAR (PE)";"1";"1";"26002"
"2016/10/11 07:00:00";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"MOVISTAR (PE)";"15";"6";"70403"
"2016/10/11 07:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"5";"3";"310170"
"2016/10/11 07:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"12";"5";"46000"
"2016/10/11 07:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"9";"7";"20416"
"2016/10/11 07:00:00";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"MOVISTAR (PE)";"3";"3";"74807"
"2016/10/11 07:00:00";"Switzerland (Confederation of)";"ORANGE (CH)";"MOVISTAR (PE)";"2";"2";"22803"
"2016/10/11 07:00:00";"Switzerland (Confederation of)";"SWISSCOM (CH)";"MOVISTAR (PE)";"10";"9";"22801"
"2016/10/11 07:00:00";"Brazil (Federative Republic of)";"TIM (CENTRO SUL) (BR)";"MOVISTAR (PE)";"1";"1";"72404"
"2016/10/11 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"VODAFONE (GB)";"MOVISTAR (PE)";"15";"5";"23415"
"2016/10/11 07:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"OPTUS (AU)";"MOVISTAR (PE)";"2";"2";"50502"
"2016/10/11 07:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"MOVISTAR (PE)";"4";"3";"50501"
"2016/10/11 08:00:00";"Chile";"ENTEL PCS (CL)";"MOVISTAR (PE)";"8";"8";"73001"
"2016/10/11 08:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"15";"7";"22201"
"2016/10/11 08:00:00";"Italy";"VODAFONE (IT)";"MOVISTAR (PE)";"30";"17";"22210"
"2016/10/11 08:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"46";"13";"44010"
"2016/10/11 08:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"10";"9";"21401"
"2016/10/11 08:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"1";"1";"23450"
"2016/10/11 08:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"1";"1";"23210"
"2016/10/11 08:00:00";"Belgium";"BASE (BE)";"MOVISTAR (PE)";"5";"5";"20620"
"2016/10/11 08:00:00";"Ecuador";"CONECEL (EC)";"MOVISTAR (PE)";"1";"1";"74001"
"2016/10/11 08:00:00";"Ecuador";"MOVISTAR (EC)";"MOVISTAR (PE)";"441";"140";"74000"
"2016/10/11 08:00:00";"Ireland";"O2 (IE)";"MOVISTAR (PE)";"1";"1";"27202"
"2016/10/11 08:00:00";"Czech Republic";"O2 (CZ)";"MOVISTAR (PE)";"15";"7";"23002"
"2016/10/11 08:00:00";"Israel (State of)";"ORANGE (IL)";"MOVISTAR (PE)";"7";"4";"42501"
"2016/10/11 08:00:00";"Israel (State of)";"CELLCOM (IL)";"MOVISTAR (PE)";"4";"4";"42502"
"2016/10/11 08:00:00";"Russian Federation";"VIMPELCOM (RU)";"MOVISTAR (PE)";"50";"7";"25099"
