"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/10/15 09:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"17";"10";"22288"
"2016/10/15 09:00:00";"Guyana";"DIGICEL (GY)";"MOVISTAR (PE)";"2";"1";"73801"
"2016/10/15 09:00:00";"Taiwan";"CHUNGHWA TELECOM (TW)";"MOVISTAR (PE)";"1";"1";"46692"
"2016/10/15 09:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"13";"3";"23205"
"2016/10/15 09:00:00";"New Zealand";"VODAFONE (NZ)";"MOVISTAR (PE)";"1";"1";"53001"
"2016/10/15 09:00:00";"Czech Republic";"O2 (CZ)";"MOVISTAR (PE)";"2";"1";"23002"
"2016/10/15 09:00:00";"Russian Federation";"MTS (RU)";"MOVISTAR (PE)";"10";"5";"25001"
"2016/10/15 09:00:00";"Russian Federation";"MEGAFON (RU)";"MOVISTAR (PE)";"3";"1";"25002"
"2016/10/15 09:00:00";"India (Republic of)";"BHARTI AIRTEL (Gujarat) (IN)";"MOVISTAR (PE)";"1";"1";"40402"
"2016/10/15 09:00:00";"United Arab Emirates";"ETISALAT (AE)";"MOVISTAR (PE)";"1";"1";"42402"
"2016/10/15 09:00:00";"Guatemala (Republic of)";"COMCEL - TIGO (GT)";"MOVISTAR (PE)";"5";"2";"70402"
"2016/10/15 09:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"26";"4";"46002"
"2016/10/15 09:00:00";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"MOVISTAR (PE)";"3361";"1057";"20404"
"2016/10/15 09:00:00";"Germany (Federal Republic of)";"O2 (DE)";"MOVISTAR (PE)";"301";"67";"26207"
"2016/10/15 09:00:00";"Brazil (Federative Republic of)";"VIVO (BR)";"MOVISTAR (PE)";"56";"21";"72406"
"2016/10/15 09:00:00";"Brazil (Federative Republic of)";"VIVO (BR)";"MOVISTAR (PE)";"48";"26";"72410"
"2016/10/15 09:00:00";"Brazil (Federative Republic of)";"VIVO BRATC (BR)";"MOVISTAR (PE)";"16";"7";"72423"
"2016/10/15 09:00:00";"Brazil (Federative Republic of)";"TIM (SAO PAULO) (BR)";"MOVISTAR (PE)";"4";"2";"72403"
"2016/10/15 09:00:00";"Brazil (Federative Republic of)";"TIM (CENTRO SUL) (BR)";"MOVISTAR (PE)";"4";"1";"72404"
"2016/10/15 09:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"7";"4";"23420"
"2016/10/15 09:00:00";"United Kingdom of Great Britain and Northern Ireland";"ORANGE (GB)";"MOVISTAR (PE)";"4";"1";"23433"
"2016/10/15 10:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"17";"3";"21405"
"2016/10/15 10:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"27";"15";"302370"
"2016/10/15 10:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"14";"12";"302720"
"2016/10/15 10:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"11";"10";"20820"
"2016/10/15 10:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"158";"135";"24008"
"2016/10/15 10:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"12";"4";"23205"
"2016/10/15 10:00:00";"Ukraine";"ASTELIT (UA)";"MOVISTAR (PE)";"1";"1";"25506"
"2016/10/15 10:00:00";"Portugal";"OPTIMUS (PT)";"MOVISTAR (PE)";"1";"1";"26803"
"2016/10/15 10:00:00";"Palestine";"WATANIYA(PS)";"MOVISTAR (PE)";"5";"1";"42506"
"2016/10/15 10:00:00";"Israel (State of)";"CELLCOM (IL)";"MOVISTAR (PE)";"3";"3";"42502"
"2016/10/15 10:00:00";"India (Republic of)";"BHARTI AIRTEL (Punjab) (IN)";"MOVISTAR (PE)";"4";"2";"40422"
"2016/10/15 10:00:00";"India (Republic of)";"TATA DOCOMO (TAMILNADU) (IN)";"MOVISTAR (PE)";"2";"1";"405044"
"2016/10/15 10:00:00";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"MOVISTAR (PE)";"24";"11";"714020"
"2016/10/15 10:00:00";"Colombia (Republic of)";"MOVISTAR (CO)";"MOVISTAR (PE)";"12";"4";"732123"
"2016/10/15 10:00:00";"United States of America";"SPRINT PCS (US)";"MOVISTAR (PE)";"157";"81";"310120"
"2016/10/15 10:00:00";"El Salvador (Republic of)";"TELEMOVIL - TIGO (SV)";"MOVISTAR (PE)";"3";"2";"70603"
"2016/10/15 10:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"30";"16";"20416"
"2016/10/15 10:00:00";"Switzerland (Confederation of)";"SUNRISE (CH)";"MOVISTAR (PE)";"9";"5";"22802"
"2016/10/15 10:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"19";"10";"23420"
