"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/09/30 09:00:00";"Chile";"ENTEL PCS (CL)";"MOVISTAR (PE)";"137";"66";"73001"
"2016/09/30 09:00:00";"Japan";"KDDI (JP)";"MOVISTAR (PE)";"3";"3";"44050"
"2016/09/30 09:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"14";"13";"44010"
"2016/09/30 09:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"4";"4";"21406"
"2016/09/30 09:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"7";"5";"20820"
"2016/09/30 09:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"26";"3";"23450"
"2016/09/30 09:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"6";"2";"23210"
"2016/09/30 09:00:00";"Belgium";"MOBISTAR (BE)";"MOVISTAR (PE)";"14";"6";"20610"
"2016/09/30 09:00:00";"Ecuador";"CONECEL (EC)";"MOVISTAR (PE)";"3";"3";"74001"
"2016/09/30 09:00:00";"Portugal";"TMN (PT)";"MOVISTAR (PE)";"7";"2";"26806"
"2016/09/30 09:00:00";"Nicaragua";"TELEFONICA DE NICARAGUA (NI)";"MOVISTAR (PE)";"4";"2";"710300"
"2016/09/30 09:00:00";"Costa Rica";"MOVISTAR (CR)";"MOVISTAR (PE)";"1";"1";"71204"
"2016/09/30 09:00:00";"Korea (Republic of)";"LG UPLUS (KR)";"MOVISTAR (PE)";"50";"5";"45006"
"2016/09/30 09:00:00";"Poland (Republic of)";"T-MOBILE (PL)";"MOVISTAR (PE)";"30";"2";"26002"
"2016/09/30 09:00:00";"Guatemala (Republic of)";"COMCEL - TIGO (GT)";"MOVISTAR (PE)";"1";"1";"70402"
"2016/09/30 09:00:00";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"MOVISTAR (PE)";"2";"1";"70403"
"2016/09/30 09:00:00";"Indonesia (Republic of)";"TELKOMSEL (ID)";"MOVISTAR (PE)";"93";"7";"51010"
"2016/09/30 09:00:00";"El Salvador (Republic of)";"TELEMOVIL - TIGO (SV)";"MOVISTAR (PE)";"5";"1";"70603"
"2016/09/30 09:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"3";"3";"46002"
"2016/09/30 09:00:00";"Brazil (Federative Republic of)";"TIM (CENTRO SUL) (BR)";"MOVISTAR (PE)";"1";"1";"72404"
"2016/09/30 09:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"20";"8";"23420"
"2016/09/30 10:00:00";"Chile";"ENTEL PCS (CL)";"MOVISTAR (PE)";"190";"97";"73001"
"2016/09/30 10:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"18";"6";"22201"
"2016/09/30 10:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"38";"19";"22288"
"2016/09/30 10:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"3";"2";"21405"
"2016/09/30 10:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"213";"69";"20801"
"2016/09/30 10:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"46";"17";"334030"
"2016/09/30 10:00:00";"Norway";"TELENOR (NO)";"MOVISTAR (PE)";"3";"1";"24201"
"2016/09/30 10:00:00";"Ireland";"VODAFONE (IE)";"MOVISTAR (PE)";"9";"5";"27201"
"2016/09/30 10:00:00";"New Zealand";"VODAFONE (NZ)";"MOVISTAR (PE)";"1";"1";"53001"
"2016/09/30 10:00:00";"Slovak Republic";"MOVISTAR SLOVAKIA (SK)";"MOVISTAR (PE)";"2";"1";"23106"
"2016/09/30 10:00:00";"Israel (State of)";"CELLCOM (IL)";"MOVISTAR (PE)";"4";"3";"42502"
"2016/09/30 10:00:00";"Argentine Republic";"PERSONAL (AR)";"MOVISTAR (PE)";"576";"154";"72234"
"2016/09/30 10:00:00";"Dominican Republic";"ORANGE (DO)";"MOVISTAR (PE)";"1";"1";"37001"
"2016/09/30 10:00:00";"India (Republic of)";"IDEA (ORISSA) (IN)";"MOVISTAR (PE)";"1";"1";"40420"
