"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Canada";"ROGERS WIRELESS (CA)";"4";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"2";"2"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"35";"10"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"13";"8"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Dominican Republic";"TRILOGY (DO)";"1";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"TELEKOM (DE)";"10";"1"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"40";"14"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Dominican Republic";"ORANGE (DO)";"1";"1"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"3";"2"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SUNRISE (CH)";"1";"1"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"20";"11"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Aruba";"SETAR GSM (AW)";"2";"2"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"1";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"1";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"146";"74"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Canada";"ROGERS WIRELESS (CA)";"2";"1"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"France";"SFR (FR)";"2";"2"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"102";"55"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"12";"2"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"6";"3"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"11";"7"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Japan";"DOCOMO (JP)";"1";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"2";"2"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"France";"SFR (FR)";"1";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Mexico";"NEXTEL (MX)";"4";"3"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"78";"34"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"3";"3"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"134";"30"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Israel (State of)";"ORANGE (IL)";"2";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"10";"2"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"137";"70"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"ORANGE (CH)";"1";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"2";"1"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"1";"1"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"France";"ORANGE F (FR)";"3";"2"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"3";"2"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Ecuador";"CONECEL (EC)";"3";"1"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Ireland";"O2 (IE)";"1";"1"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"2";"2"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Hongkong, China";"CSL LTD (HK)";"1";"1"
"2016/10/30 22:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SWISSCOM (CH)";"1";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"62";"17"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"France";"ORANGE F (FR)";"1";"1"
"2016/10/30 21:00:00";"MOVISTAR (PE)";"Costa Rica";"MOVISTAR (CR)";"5";"2"
