"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2017/01/10 14:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"3";"1"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"10";"6"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"22";"3"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"18";"7"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"Austria";"T-MOBILE (AT)";"2";"1"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"Ecuador";"CONECEL (EC)";"1";"1"
"2017/01/10 14:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"55";"28"
"2017/01/10 14:00:00";"MOVISTAR (PE)";"China (People's Republic of)";"CHINA MOBILE (CN)";"1";"1"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"7";"5"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"France";"SFR (FR)";"14";"3"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"35";"11"
"2017/01/10 14:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"39";"9"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"E-PLUS (DE)";"1";"1"
"2017/01/10 14:00:00";"MOVISTAR (PE)";"India (Republic of)";"BHARTI AIRTEL (UP West) (IN)";"10";"1"
"2017/01/10 14:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"19";"9"
"2017/01/10 14:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"25";"7"
"2017/01/10 13:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"4";"3"
"2017/01/10 14:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"1";"1"
"2017/01/10 14:00:00";"MOVISTAR (PE)";"Austria";"H3G AUSTRIA (AT)";"3";"2"
