"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"2";"2"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Japan";"DOCOMO (JP)";"17";"2"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Canada";"TELUS (CA)";"2";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"1";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"21";"18"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SWISSCOM (CH)";"1";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"5";"3"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Japan";"DOCOMO (JP)";"2";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Sweden";"TELENOR (SE)";"1";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"2";"2"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Costa Rica";"MOVISTAR (CR)";"5";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Dominican Republic";"ORANGE (DO)";"2";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SUNRISE (CH)";"2";"2"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SWISSCOM (CH)";"1";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"France";"ORANGE F (FR)";"1";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"1";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"10";"5"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"India (Republic of)";"BHARTI AIRTEL (Nueva Delhi) (IN)";"3";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"41";"18"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"1";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"1";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Ecuador";"CONECEL (EC)";"1";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"31";"6"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"115";"19"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"5";"5"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"32";"22"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"China (People's Republic of)";"CHINA MOBILE (CN)";"6";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"5";"4"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"306";"47"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"146";"21"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"2";"2"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Dominican Republic";"ORANGE (DO)";"2";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"9";"3"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"9";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"TELEKOM (DE)";"10";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"16";"2"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"2";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Brazil";"VIVO BRATC (BR)";"1";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"1";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"India (Republic of)";"VEMSL VODAFONE  (DELHI) (IN)";"3";"2"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"15";"6"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"47";"25"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"South Africa (Republic of)";"VODACOM (ZA)";"1";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"15";"2"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"30";"5"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Costa Rica";"MOVISTAR (CR)";"5";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"1";"1"
"2016/12/18 10:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"3";"2"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"310";"49"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"11";"8"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"2";"2"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"1";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"4";"1"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"TELEKOM (DE)";"15";"2"
"2016/12/18 11:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"2";"1"
