"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/12/26 10:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"1";"1";"36301"
"2016/12/26 10:00:00";"Spain";"ORANGE (ES)";"MOVISTAR (PE)";"57";"13";"21403"
"2016/12/26 10:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"4";"4";"21406"
"2016/12/26 10:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"122";"43";"72406"
"2016/12/26 10:00:00";"Brazil";"VIVO BRATC (BR)";"MOVISTAR (PE)";"28";"12";"72423"
"2016/12/26 10:00:00";"Brazil";"TIM (SAO PAULO) (BR)";"MOVISTAR (PE)";"5";"4";"72403"
"2016/12/26 10:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"29";"19";"302720"
"2016/12/26 10:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"8";"6";"20820"
"2016/12/26 10:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"1";"1";"23450"
"2016/12/26 10:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"54";"45";"24008"
"2016/12/26 10:00:00";"Sweden";"COMVIQ - TELE2 (SE)";"MOVISTAR (PE)";"56";"14";"24007"
"2016/12/26 10:00:00";"Belgium";"PROXIMUS (BE)";"MOVISTAR (PE)";"20";"9";"20601"
"2016/12/26 10:00:00";"Ukraine";"KYIVSTAR (UA)";"MOVISTAR (PE)";"1";"1";"25503"
"2016/12/26 10:00:00";"Dominican Republic";"ORANGE (DO)";"MOVISTAR (PE)";"3";"1";"37001"
"2016/12/26 10:00:00";"Russian Federation";"VIMPELCOM (RU)";"MOVISTAR (PE)";"60";"14";"25099"
"2016/12/26 10:00:00";"India (Republic of)";"TATA DOCOMO (GUJARAT) (IN)";"MOVISTAR (PE)";"1";"1";"405030"
"2016/12/26 10:00:00";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"MOVISTAR (PE)";"17";"10";"714020"
"2016/12/26 10:00:00";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"MOVISTAR (PE)";"1";"1";"70403"
"2016/12/26 10:00:00";"Indonesia (Republic of)";"TELKOMSEL (ID)";"MOVISTAR (PE)";"1";"1";"51010"
