"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"5";"5"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"8";"5"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Finland";"DNA FINLAND (FI)";"1";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"India (Republic of)";"BHARTI AIRTEL (Nueva Delhi) (IN)";"2";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Canada";"VIDEOTRON (CA)";"1";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"France";"SFR (FR)";"1";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"131";"28"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"1";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"19";"13"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"India (Republic of)";"VEMSL VODAFONE  (DELHI) (IN)";"1";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"55";"18"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"1";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"France";"ORANGE F (FR)";"11";"4"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Mexico";"NEXTEL (MX)";"7";"5"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"TELECEL (BO)";"2";"2"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"NUEVATEL (BO)";"2";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"5";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"303";"140"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"El Salvador (Republic of)";"MOVISTAR (SV)";"1";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"1";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"13";"3"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SWISSCOM (CH)";"1";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"8";"5"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"France";"ORANGE F (FR)";"5";"2"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"3";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Mexico";"NEXTEL (MX)";"13";"9"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"256";"131"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"11";"3"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"1";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"27";"20"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Italy";"WIND (IT)";"5";"3"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"11";"5"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"29";"15"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Canada";"TELUS (CA)";"2";"2"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"1";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"146";"39"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"119";"28"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"293";"63"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Nicaragua";"TELEFONICA DE NICARAGUA (NI)";"10";"2"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"29";"24"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"3";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Ecuador";"CONECEL (EC)";"3";"2"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"322";"55"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Nicaragua";"TELEFONICA DE NICARAGUA (NI)";"5";"2"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Singapore (Republic of)";"STARHUB (SG)";"1";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"El Salvador (Republic of)";"MOVISTAR (SV)";"1";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"4";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Spain";"VODAFONE (ES)";"1";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Ecuador";"CONECEL (EC)";"3";"3"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"2";"2"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Slovak Republic";"MOVISTAR SLOVAKIA (SK)";"2";"1"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"25";"17"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Dominican Republic";"ORANGE (DO)";"9";"2"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"59";"15"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"262";"113"
"2016/11/19 21:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"5";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"76";"20"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Spain";"VODAFONE (ES)";"2";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"11";"8"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Canada";"TELUS (CA)";"1";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"3";"2"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"164";"34"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"New Zealand";"TELECOM (NZ)";"1";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Dominican Republic";"ORANGE (DO)";"7";"3"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"5";"1"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"229";"109"
"2016/11/19 22:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"6";"2"
