"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"7";"1"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Belgium";"BASE (BE)";"1";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"2";"2"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"93";"57"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"64";"19"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Japan";"DOCOMO (JP)";"7";"3"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Non Terrestrial (NT)";"MCP (NT)";"2";"2"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"17";"5"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Hongkong, China";"HUTCHISON (HK)";"4";"2"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Mexico";"NEXTEL (MX)";"4";"2"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Dominican Republic";"TRILOGY (DO)";"1";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Japan";"DOCOMO (JP)";"14";"2"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"439";"79"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"26";"16"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Portugal";"TMN (PT)";"1";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"6";"3"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"India (Republic of)";"BHARTI AIRTEL (Nueva Delhi) (IN)";"4";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"United Arab Emirates";"ETISALAT (AE)";"2";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"12";"10"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Costa Rica";"MOVISTAR (CR)";"12";"2"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"7";"2"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"4";"4"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"16";"5"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Italy";"WIND (IT)";"3";"3"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Italy";"WIND (IT)";"5";"5"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"83";"46"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"180";"36"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Costa Rica";"MOVISTAR (CR)";"8";"2"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"19";"5"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"5";"3"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"430";"76"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"30";"6"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"2";"2"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Singapore (Republic of)";"STARHUB (SG)";"3";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"289";"44"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SWISSCOM (CH)";"2";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"1";"1"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Canada";"TELUS (CA)";"1";"1"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Hongkong, China";"HUTCHISON (HK)";"10";"2"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"21";"5"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"India (Republic of)";"VEL VODAFONE (MUMBAI) (IN)";"2";"1"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"20";"4"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"20";"6"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"49";"14"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"India (Republic of)";"VEL VODAFONE (MUMBAI) (IN)";"3";"1"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"312";"93"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"China (People's Republic of)";"CHINA MOBILE (CN)";"4";"2"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"326";"98"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Non Terrestrial (NT)";"MCP (NT)";"1";"1"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"3";"3"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"1";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Canada";"TELUS (CA)";"9";"4"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Hongkong, China";"CSL LTD (HK)";"1";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Dominican Republic";"TRILOGY (DO)";"4";"2"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"8";"2"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"India (Republic of)";"BHARTI AIRTEL (Nueva Delhi) (IN)";"4";"1"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"11";"3"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Mexico";"NEXTEL (MX)";"9";"6"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Australia (including Christmas Island and Cocos-Keeling Islands)";"OPTUS (AU)";"1";"1"
"2017/01/05 03:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"2";"2"
"2017/01/05 04:00:00";"MOVISTAR (PE)";"China (People's Republic of)";"CHINA MOBILE (CN)";"1";"1"
