"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/10/14 10:00:00";"India (Republic of)";"AIRCEL (WEST BENGAL) (IN)";"MOVISTAR (PE)";"6";"1";"40492"
"2016/10/14 10:00:00";"India (Republic of)";"VEL VODAFONE (MUMBAI) (IN)";"MOVISTAR (PE)";"2";"1";"40420"
"2016/10/14 10:00:00";"India (Republic of)";"AIRCEL DIGILINK (UP East) (IN)";"MOVISTAR (PE)";"2";"1";"40494"
"2016/10/14 10:00:00";"United Arab Emirates";"ETISALAT (AE)";"MOVISTAR (PE)";"1";"1";"42402"
"2016/10/14 10:00:00";"South Africa (Republic of)";"VODACOM (ZA)";"MOVISTAR (PE)";"1";"1";"65501"
"2016/10/14 10:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"42";"9";"46002"
"2016/10/14 10:00:00";"Netherlands (Kingdom of the)";"TELFORT (NL)";"MOVISTAR (PE)";"8";"4";"20412"
"2016/10/14 10:00:00";"Philippines (Republic of the)";"GLOBE TELECOM (PH)";"MOVISTAR (PE)";"4";"1";"51502"
"2016/10/14 10:00:00";"Brazil (Federative Republic of)";"VIVO (BR)";"MOVISTAR (PE)";"47";"25";"72406"
"2016/10/14 10:00:00";"Brazil (Federative Republic of)";"VIVO (BR)";"MOVISTAR (PE)";"73";"41";"72411"
"2016/10/14 10:00:00";"Brazil (Federative Republic of)";"TIM (RIO NORTE) (BR)";"MOVISTAR (PE)";"6";"3";"72402"
"2016/10/14 10:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"180";"76";"23410"
"2016/10/14 11:00:00";"Chile";"ENTEL PCS (CL)";"MOVISTAR (PE)";"6";"6";"73001"
"2016/10/14 11:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"1628";"422";"73002"
"2016/10/14 11:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"40";"12";"22288"
"2016/10/14 11:00:00";"Italy";"VODAFONE (IT)";"MOVISTAR (PE)";"57";"29";"22210"
"2016/10/14 11:00:00";"Malta";"VODAFONE (MT)";"MOVISTAR (PE)";"1";"1";"27801"
"2016/10/14 11:00:00";"Spain";"ORANGE (ES)";"MOVISTAR (PE)";"56";"39";"21403"
"2016/10/14 11:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"1";"1";"21405"
"2016/10/14 11:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"23";"8";"302370"
"2016/10/14 11:00:00";"Mexico";"TELCEL (MX)";"MOVISTAR (PE)";"2";"1";"33402"
"2016/10/14 11:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"99";"36";"334030"
"2016/10/14 11:00:00";"Austria";"T-MOBILE (AT)";"MOVISTAR (PE)";"6";"2";"23207"
"2016/10/14 11:00:00";"Ecuador";"CONECEL (EC)";"MOVISTAR (PE)";"7";"6";"74001"
"2016/10/14 11:00:00";"Romania";"VODAFONE (RO)";"MOVISTAR (PE)";"1";"1";"22601"
"2016/10/14 11:00:00";"Portugal";"TMN (PT)";"MOVISTAR (PE)";"3";"2";"26806"
"2016/10/14 11:00:00";"New Zealand";"TELECOM (NZ)";"MOVISTAR (PE)";"7";"4";"53005"
"2016/10/14 11:00:00";"Hongkong, China";"SMARTONE (HK)";"MOVISTAR (PE)";"2";"2";"45406"
"2016/10/14 11:00:00";"Hongkong, China";"CHINA MOBILE (HK)";"MOVISTAR (PE)";"17";"4";"45412"
"2016/10/14 11:00:00";"Israel (State of)";"ORANGE (IL)";"MOVISTAR (PE)";"27";"13";"42501"
"2016/10/14 11:00:00";"India (Republic of)";"VECL VODAFONE (MAHARASHTRA GOA) (IN)";"MOVISTAR (PE)";"2";"2";"40427"
"2016/10/14 11:00:00";"Poland (Republic of)";"T-MOBILE (PL)";"MOVISTAR (PE)";"3";"2";"26002"
"2016/10/14 11:00:00";"Poland (Republic of)";"CENTERTEL (PL)";"MOVISTAR (PE)";"1";"1";"26003"
"2016/10/14 11:00:00";"Bolivia (Republic of)";"NUEVATEL (BO)";"MOVISTAR (PE)";"353";"284";"73601"
"2016/10/14 11:00:00";"Guatemala (Republic of)";"COMCEL - TIGO (GT)";"MOVISTAR (PE)";"4";"3";"70402"
"2016/10/14 11:00:00";"United States of America";"VERIZON WIRELESS (US)";"MOVISTAR (PE)";"149";"68";"311480"
"2016/10/14 11:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"10";"8";"20408"
"2016/10/14 11:00:00";"Netherlands (Kingdom of the)";"TELFORT (NL)";"MOVISTAR (PE)";"9";"5";"20412"
"2016/10/14 11:00:00";"Switzerland (Confederation of)";"SWISSCOM (CH)";"MOVISTAR (PE)";"31";"22";"22801"
"2016/10/14 11:00:00";"Brazil (Federative Republic of)";"VIVO (BR)";"MOVISTAR (PE)";"225";"76";"72410"
"2016/10/14 11:00:00";"Brazil (Federative Republic of)";"VIVO (BR)";"MOVISTAR (PE)";"184";"93";"72411"
"2016/10/14 11:00:00";"Brazil (Federative Republic of)";"VIVO BRATC (BR)";"MOVISTAR (PE)";"33";"18";"72423"
"2016/10/14 11:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"237";"91";"23410"
"2016/10/14 11:00:00";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"MOVISTAR (PE)";"4";"3";"23430"
"2016/10/14 11:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"OPTUS (AU)";"MOVISTAR (PE)";"11";"10";"50502"
"2016/10/14 10:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"15";"13";"22201"
"2016/10/14 10:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"18";"12";"44010"
"2016/10/14 10:00:00";"Spain";"ORANGE (ES)";"MOVISTAR (PE)";"37";"24";"21403"
"2016/10/14 10:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"16";"12";"21401"
"2016/10/14 10:00:00";"Canada";"BELL MOBILITY (CA)";"MOVISTAR (PE)";"13";"5";"302610"
"2016/10/14 10:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"19";"11";"302720"
"2016/10/14 10:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"2";"2";"20809"
"2016/10/14 10:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"14";"11";"20820"
"2016/10/14 10:00:00";"Norway";"TELENOR (NO)";"MOVISTAR (PE)";"1";"1";"24201"
"2016/10/14 10:00:00";"Austria";"T-MOBILE (AT)";"MOVISTAR (PE)";"3";"2";"23203"
"2016/10/14 10:00:00";"Portugal";"TMN (PT)";"MOVISTAR (PE)";"1";"1";"26806"
"2016/10/14 10:00:00";"Portugal";"OPTIMUS (PT)";"MOVISTAR (PE)";"1";"1";"26803"
"2016/10/14 10:00:00";"Luxembourg";"TANGO (LU)";"MOVISTAR (PE)";"1";"1";"27077"
"2016/10/14 10:00:00";"Czech Republic";"O2 (CZ)";"MOVISTAR (PE)";"9";"2";"23002"
"2016/10/14 10:00:00";"Hongkong, China";"SMARTONE (HK)";"MOVISTAR (PE)";"3";"1";"45406"
"2016/10/14 10:00:00";"Israel (State of)";"CELLCOM (IL)";"MOVISTAR (PE)";"1";"1";"42502"
"2016/10/14 10:00:00";"India (Republic of)";"TATA DOCOMO (GUJARAT) (IN)";"MOVISTAR (PE)";"2";"1";"404030"
"2016/10/14 10:00:00";"Korea (Republic of)";"LG UPLUS (KR)";"MOVISTAR (PE)";"3";"2";"45006"
"2016/10/14 10:00:00";"Bolivia (Republic of)";"NUEVATEL (BO)";"MOVISTAR (PE)";"194";"156";"73601"
"2016/10/14 10:00:00";"Indonesia (Republic of)";"TELKOMSEL (ID)";"MOVISTAR (PE)";"1";"1";"51010"
"2016/10/14 10:00:00";"Singapore (Republic of)";"SINGTEL SINGTEL-MOBILELINK (SG)";"MOVISTAR (PE)";"2";"2";"52501"
"2016/10/14 10:00:00";"United States of America";"SPRINT PCS (US)";"MOVISTAR (PE)";"155";"68";"310120"
"2016/10/14 10:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"1";"1";"310380"
"2016/10/14 10:00:00";"United States of America";"VERIZON WIRELESS (US)";"MOVISTAR (PE)";"84";"36";"311480"
"2016/10/14 10:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"86";"21";"20416"
"2016/10/14 10:00:00";"Germany (Federal Republic of)";"O2 (DE)";"MOVISTAR (PE)";"228";"64";"26207"
"2016/10/14 10:00:00";"Germany (Federal Republic of)";"TELEKOM (DE)";"MOVISTAR (PE)";"20";"13";"26201"
"2016/10/14 10:00:00";"Philippines (Republic of the)";"SMART (PH)";"MOVISTAR (PE)";"64";"21";"51503"
"2016/10/14 10:00:00";"Switzerland (Confederation of)";"SUNRISE (CH)";"MOVISTAR (PE)";"8";"7";"22802"
"2016/10/14 10:00:00";"Brazil (Federative Republic of)";"VIVO (BR)";"MOVISTAR (PE)";"143";"43";"72410"
"2016/10/14 10:00:00";"Brazil (Federative Republic of)";"NEXTEL (BR)";"MOVISTAR (PE)";"5";"2";"72439"
"2016/10/14 10:00:00";"Brazil (Federative Republic of)";"TIM (SAO PAULO) (BR)";"MOVISTAR (PE)";"5";"3";"72403"
"2016/10/14 10:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"25";"16";"23420"
"2016/10/14 10:00:00";"United Kingdom of Great Britain and Northern Ireland";"ORANGE (GB)";"MOVISTAR (PE)";"12";"4";"23433"
"2016/10/14 10:00:00";"United Kingdom of Great Britain and Northern Ireland";"VODAFONE (GB)";"MOVISTAR (PE)";"21";"13";"23415"
"2016/10/14 10:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"OPTUS (AU)";"MOVISTAR (PE)";"1";"1";"50502"
"2016/10/14 11:00:00";"Italy";"H3G (IT)";"MOVISTAR (PE)";"2";"2";"22299"
"2016/10/14 11:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"46";"22";"44010"
"2016/10/14 11:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"26";"17";"302720"
"2016/10/14 11:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"71";"20";"20810"
"2016/10/14 11:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"4";"3";"23450"
"2016/10/14 11:00:00";"Mexico";"IUSACELL (MX)";"MOVISTAR (PE)";"18";"5";"334050"
"2016/10/14 11:00:00";"Norway";"TELENOR (NO)";"MOVISTAR (PE)";"2";"1";"24201"
"2016/10/14 11:00:00";"Denmark";"SONOFON (DK)";"MOVISTAR (PE)";"1";"1";"23802"
"2016/10/14 11:00:00";"Denmark";"TDC MOBIL (DK)";"MOVISTAR (PE)";"1";"1";"23801"
"2016/10/14 11:00:00";"Ukraine";"ASTELIT (UA)";"MOVISTAR (PE)";"1";"1";"25506"
"2016/10/14 11:00:00";"Malaysia";"DIGI (MY)";"MOVISTAR (PE)";"2";"2";"50216"
"2016/10/14 11:00:00";"Costa Rica";"MOVISTAR (CR)";"MOVISTAR (PE)";"14";"3";"71204"
"2016/10/14 11:00:00";"Israel (State of)";"CELLCOM (IL)";"MOVISTAR (PE)";"4";"2";"42502"
"2016/10/14 11:00:00";"Russian Federation";"MEGAFON (RU)";"MOVISTAR (PE)";"13";"2";"25002"
"2016/10/14 11:00:00";"India (Republic of)";"AIRCEL (WEST BENGAL) (IN)";"MOVISTAR (PE)";"10";"1";"40492"
"2016/10/14 11:00:00";"India (Republic of)";"BHARTI AIRTEL (Punjab) (IN)";"MOVISTAR (PE)";"1";"1";"40422"
"2016/10/14 11:00:00";"India (Republic of)";"AIRCEL DIGILINK (UP East) (IN)";"MOVISTAR (PE)";"4";"2";"40494"
"2016/10/14 11:00:00";"Azerbaijani Republic";"AZERCELL (AZ)";"MOVISTAR (PE)";"1";"1";"40001"
"2016/10/14 11:00:00";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"MOVISTAR (PE)";"14";"7";"714020"
"2016/10/14 11:00:00";"Bolivia (Republic of)";"MOVIL DE ENTEL (BO)";"MOVISTAR (PE)";"3";"2";"73602"
"2016/10/14 11:00:00";"Colombia (Republic of)";"MOVISTAR (CO)";"MOVISTAR (PE)";"102";"31";"732123"
"2016/10/14 11:00:00";"Colombia (Republic of)";"OLA - TIGO (CO)";"MOVISTAR (PE)";"128";"53";"732111"
"2016/10/14 11:00:00";"Indonesia (Republic of)";"TELKOMSEL (ID)";"MOVISTAR (PE)";"3";"1";"51010"
"2016/10/14 11:00:00";"United States of America";"T-MOBILE (US)";"MOVISTAR (PE)";"957";"398";"310260"
"2016/10/14 11:00:00";"United States of America";"SPRINT PCS (US)";"MOVISTAR (PE)";"203";"112";"310120"
"2016/10/14 11:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"546";"193";"310410"
"2016/10/14 11:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"42";"23";"46000"
"2016/10/14 11:00:00";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"MOVISTAR (PE)";"3618";"1131";"20404"
"2016/10/14 11:00:00";"Germany (Federal Republic of)";"O2 (DE)";"MOVISTAR (PE)";"296";"72";"26207"
"2016/10/14 11:00:00";"Philippines (Republic of the)";"SMART (PH)";"MOVISTAR (PE)";"45";"20";"51503"
"2016/10/14 11:00:00";"Brazil (Federative Republic of)";"VIVO (BR)";"MOVISTAR (PE)";"129";"56";"72406"
"2016/10/14 11:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"29";"15";"23420"
"2016/10/14 10:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"1480";"324";"73002"
"2016/10/14 10:00:00";"Italy";"H3G (IT)";"MOVISTAR (PE)";"3";"3";"22299"
"2016/10/14 10:00:00";"Italy";"VODAFONE (IT)";"MOVISTAR (PE)";"28";"17";"22210"
"2016/10/14 10:00:00";"Malta";"VODAFONE (MT)";"MOVISTAR (PE)";"1";"1";"27801"
"2016/10/14 10:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"28602";"10903";"21407"
"2016/10/14 10:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"3";"3";"21406"
"2016/10/14 10:00:00";"Canada";"VIDEOTRON (CA)";"MOVISTAR (PE)";"5";"1";"302500"
"2016/10/14 10:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"142";"63";"20801"
"2016/10/14 10:00:00";"Mexico";"IUSACELL (MX)";"MOVISTAR (PE)";"12";"5";"334050"
"2016/10/14 10:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"41";"16";"334030"
"2016/10/14 10:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"190";"138";"24008"
"2016/10/14 10:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"13";"4";"23205"
"2016/10/14 10:00:00";"Ecuador";"CONECEL (EC)";"MOVISTAR (PE)";"7";"7";"74001"
"2016/10/14 10:00:00";"Romania";"VODAFONE (RO)";"MOVISTAR (PE)";"2";"1";"22601"
"2016/10/14 10:00:00";"Ukraine";"ASTELIT (UA)";"MOVISTAR (PE)";"4";"1";"25506"
"2016/10/14 10:00:00";"New Zealand";"VODAFONE (NZ)";"MOVISTAR (PE)";"2";"2";"53001"
"2016/10/14 10:00:00";"Israel (State of)";"ORANGE (IL)";"MOVISTAR (PE)";"4";"3";"42501"
"2016/10/14 10:00:00";"Argentine Republic";"PERSONAL (AR)";"MOVISTAR (PE)";"440";"145";"72234"
"2016/10/14 10:00:00";"Russian Federation";"MTS (RU)";"MOVISTAR (PE)";"3";"2";"25001"
"2016/10/14 10:00:00";"Russian Federation";"VIMPELCOM (RU)";"MOVISTAR (PE)";"38";"6";"25099"
"2016/10/14 10:00:00";"India (Republic of)";"BHARTI AIRTEL (Madhya Pradesh) (IN)";"MOVISTAR (PE)";"2";"1";"40424"
"2016/10/14 10:00:00";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"MOVISTAR (PE)";"18";"9";"714020"
"2016/10/14 10:00:00";"Poland (Republic of)";"P4 (PL)";"MOVISTAR (PE)";"5";"3";"26006"
"2016/10/14 10:00:00";"Bolivia (Republic of)";"MOVIL DE ENTEL (BO)";"MOVISTAR (PE)";"1";"1";"73602"
"2016/10/14 10:00:00";"Colombia (Republic of)";"COMCEL (CO)";"MOVISTAR (PE)";"6";"3";"732101"
"2016/10/14 10:00:00";"Montenegro (Republic of)";"T-MOBILE (ME)";"MOVISTAR (PE)";"5";"1";"29702"
"2016/10/14 10:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"41";"9";"310170"
"2016/10/14 10:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"527";"159";"310410"
"2016/10/14 10:00:00";"El Salvador (Republic of)";"MOVISTAR (SV)";"MOVISTAR (PE)";"1";"1";"70604"
"2016/10/14 10:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"4";"4";"20408"
"2016/10/14 10:00:00";"Brazil (Federative Republic of)";"VIVO BRATC (BR)";"MOVISTAR (PE)";"29";"11";"72423"
"2016/10/14 10:00:00";"Brazil (Federative Republic of)";"TIM (CENTRO SUL) (BR)";"MOVISTAR (PE)";"4";"1";"72404"
"2016/10/14 11:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"11";"2";"36301"
"2016/10/14 11:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"44";"23";"22201"
"2016/10/14 11:00:00";"Japan";"KDDI (JP)";"MOVISTAR (PE)";"1";"1";"44050"
"2016/10/14 11:00:00";"Malta";"GO MOBILE (MT)";"MOVISTAR (PE)";"1";"1";"27821"
"2016/10/14 11:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"19";"16";"21401"
"2016/10/14 11:00:00";"Canada";"TELUS (CA)";"MOVISTAR (PE)";"26";"14";"302220"
"2016/10/14 11:00:00";"Canada";"BELL MOBILITY (CA)";"MOVISTAR (PE)";"31";"16";"302610"
"2016/10/14 11:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"32";"17";"20820"
"2016/10/14 11:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"4";"2";"23210"
"2016/10/14 11:00:00";"Belgium";"BASE (BE)";"MOVISTAR (PE)";"2";"2";"20620"
"2016/10/14 11:00:00";"Belgium";"MOBISTAR (BE)";"MOVISTAR (PE)";"62";"25";"20610"
"2016/10/14 11:00:00";"Belgium";"PROXIMUS (BE)";"MOVISTAR (PE)";"40";"22";"20601"
"2016/10/14 11:00:00";"Ecuador";"MOVISTAR (EC)";"MOVISTAR (PE)";"879";"284";"74000"
"2016/10/14 11:00:00";"Ukraine";"KYIVSTAR (UA)";"MOVISTAR (PE)";"2";"1";"25503"
"2016/10/14 11:00:00";"Portugal";"OPTIMUS (PT)";"MOVISTAR (PE)";"5";"3";"26803"
"2016/10/14 11:00:00";"Thailand";"AWN (TH)";"MOVISTAR (PE)";"5";"3";"52003"
"2016/10/14 11:00:00";"Palestine";"JAWWAL (PS)";"MOVISTAR (PE)";"1";"1";"42505"
"2016/10/14 11:00:00";"Hongkong, China";"CSL LTD (HK)";"MOVISTAR (PE)";"1";"1";"45400"
"2016/10/14 11:00:00";"Argentine Republic";"MOVISTAR (AR)";"MOVISTAR (PE)";"474";"160";"72207"
"2016/10/14 11:00:00";"Dominican Republic";"ORANGE (DO)";"MOVISTAR (PE)";"3";"2";"37001"
"2016/10/14 11:00:00";"Russian Federation";"ROSTELECOM (RU)";"MOVISTAR (PE)";"1";"1";"25039"
"2016/10/14 11:00:00";"India (Republic of)";"BHARTI AIRTEL (Madhya Pradesh) (IN)";"MOVISTAR (PE)";"3";"1";"40424"
"2016/10/14 11:00:00";"Poland (Republic of)";"P4 (PL)";"MOVISTAR (PE)";"5";"4";"26006"
"2016/10/14 11:00:00";"Colombia (Republic of)";"COMCEL (CO)";"MOVISTAR (PE)";"6";"4";"732101"
"2016/10/14 11:00:00";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"MOVISTAR (PE)";"6";"1";"70403"
"2016/10/14 11:00:00";"Montenegro (Republic of)";"T-MOBILE (ME)";"MOVISTAR (PE)";"1";"1";"29702"
"2016/10/14 11:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"28";"1";"46007"
"2016/10/14 11:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"78";"24";"20416"
"2016/10/14 11:00:00";"Germany (Federal Republic of)";"TELEKOM (DE)";"MOVISTAR (PE)";"29";"14";"26201"
"2016/10/14 11:00:00";"United Kingdom of Great Britain and Northern Ireland";"VODAFONE (GB)";"MOVISTAR (PE)";"26";"20";"23415"
"2016/10/14 11:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"MOVISTAR (PE)";"19";"12";"50501"
"2016/10/14 10:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"12";"1";"36301"
"2016/10/14 10:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"16";"14";"22288"
"2016/10/14 10:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"17";"11";"302370"
"2016/10/14 10:00:00";"Mexico";"NEXTEL (MX)";"MOVISTAR (PE)";"4";"2";"33409"
"2016/10/14 10:00:00";"Austria";"T-MOBILE (AT)";"MOVISTAR (PE)";"3";"3";"23207"
"2016/10/14 10:00:00";"Belgium";"BASE (BE)";"MOVISTAR (PE)";"6";"2";"20620"
"2016/10/14 10:00:00";"Ukraine";"KYIVSTAR (UA)";"MOVISTAR (PE)";"2";"1";"25503"
"2016/10/14 10:00:00";"New Zealand";"TELECOM (NZ)";"MOVISTAR (PE)";"2";"2";"53005"
"2016/10/14 10:00:00";"Hongkong, China";"CSL LTD (HK)";"MOVISTAR (PE)";"3";"3";"45400"
"2016/10/14 10:00:00";"Hongkong, China";"HUTCHISON (HK)";"MOVISTAR (PE)";"3";"1";"45404"
"2016/10/14 10:00:00";"Israel (State of)";"PELEPHONE (IL)";"MOVISTAR (PE)";"8";"3";"42503"
"2016/10/14 10:00:00";"Dominican Republic";"ORANGE (DO)";"MOVISTAR (PE)";"3";"2";"37001"
"2016/10/14 10:00:00";"India (Republic of)";"BHARTI AIRTEL (Punjab) (IN)";"MOVISTAR (PE)";"6";"3";"40422"
"2016/10/14 10:00:00";"India (Republic of)";"VECL VODAFONE (KERALA) (IN)";"MOVISTAR (PE)";"5";"1";"40446"
"2016/10/14 10:00:00";"Colombia (Republic of)";"MOVISTAR (CO)";"MOVISTAR (PE)";"16";"8";"732123"
"2016/10/14 10:00:00";"Colombia (Republic of)";"OLA - TIGO (CO)";"MOVISTAR (PE)";"76";"26";"732111"
"2016/10/14 10:00:00";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"MOVISTAR (PE)";"5";"3";"70403"
"2016/10/14 10:00:00";"United States of America";"T-MOBILE (US)";"MOVISTAR (PE)";"570";"221";"310260"
"2016/10/14 10:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"43";"23";"46000"
"2016/10/14 10:00:00";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"MOVISTAR (PE)";"3334";"1067";"20404"
"2016/10/14 10:00:00";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"MOVISTAR (PE)";"13";"9";"74807"
"2016/10/14 10:00:00";"Switzerland (Confederation of)";"ORANGE (CH)";"MOVISTAR (PE)";"5";"5";"22803"
"2016/10/14 10:00:00";"Switzerland (Confederation of)";"SWISSCOM (CH)";"MOVISTAR (PE)";"22";"12";"22801"
"2016/10/14 10:00:00";"Macedonia (The Former Yugoslav Republic of)";"T-MOBILE (MK)";"MOVISTAR (PE)";"1";"1";"29401"
"2016/10/14 10:00:00";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"MOVISTAR (PE)";"3";"2";"23430"
"2016/10/14 10:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"MOVISTAR (PE)";"14";"11";"50501"
"2016/10/14 11:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"33674";"11491";"21407"
"2016/10/14 11:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"11";"4";"21406"
"2016/10/14 11:00:00";"Canada";"VIDEOTRON (CA)";"MOVISTAR (PE)";"5";"2";"302500"
"2016/10/14 11:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"3";"2";"20809"
"2016/10/14 11:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"305";"124";"20801"
"2016/10/14 11:00:00";"Mexico";"NEXTEL (MX)";"MOVISTAR (PE)";"9";"4";"33409"
"2016/10/14 11:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"167";"125";"24008"
"2016/10/14 11:00:00";"Austria";"T-MOBILE (AT)";"MOVISTAR (PE)";"7";"3";"23203"
"2016/10/14 11:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"20";"4";"23205"
"2016/10/14 11:00:00";"Ireland";"VODAFONE (IE)";"MOVISTAR (PE)";"5";"2";"27201"
