"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/11/02 06:00:00";"Chile";"ENTEL PCS (CL)";"MOVISTAR (PE)";"321";"146";"73001"
"2016/11/02 06:00:00";"Japan";"KDDI (JP)";"MOVISTAR (PE)";"2";"2";"44050"
"2016/11/02 06:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"7";"2";"21405"
"2016/11/02 06:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"5";"2";"21401"
"2016/11/02 06:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"3";"2";"302370"
"2016/11/02 06:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"1";"1";"23450"
"2016/11/02 06:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"7";"1";"23205"
"2016/11/02 06:00:00";"Ecuador";"MOVISTAR (EC)";"MOVISTAR (PE)";"744";"242";"74000"
"2016/11/02 06:00:00";"Czech Republic";"RADIOMOBIL T-MOBILE (CZ)";"MOVISTAR (PE)";"2";"2";"23001"
"2016/11/02 06:00:00";"Russian Federation";"MEGAFON (RU)";"MOVISTAR (PE)";"3";"1";"25002"
"2016/11/02 06:00:00";"Korea (Republic of)";"LG UPLUS (KR)";"MOVISTAR (PE)";"3";"1";"45006"
"2016/11/02 06:00:00";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"MOVISTAR (PE)";"10";"5";"714020"
"2016/11/02 06:00:00";"Poland (Republic of)";"P4 (PL)";"MOVISTAR (PE)";"1";"1";"26006"
"2016/11/02 06:00:00";"Bolivia (Republic of)";"NUEVATEL (BO)";"MOVISTAR (PE)";"90";"38";"73601"
"2016/11/02 06:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"21";"10";"46000"
"2016/11/02 06:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"11";"6";"20408"
"2016/11/02 06:00:00";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"MOVISTAR (PE)";"31";"7";"74807"
"2016/11/02 06:00:00";"Switzerland (Confederation of)";"ORANGE (CH)";"MOVISTAR (PE)";"2";"2";"22803"
"2016/11/02 06:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"85";"35";"23410"
"2016/11/02 06:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"4";"2";"23420"
"2016/11/02 06:00:00";"United Kingdom of Great Britain and Northern Ireland";"VODAFONE (GB)";"MOVISTAR (PE)";"11";"9";"23415"
"2016/11/02 07:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"1096";"280";"73002"
"2016/11/02 07:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"7";"6";"22288"
"2016/11/02 07:00:00";"Japan";"KDDI (JP)";"MOVISTAR (PE)";"1";"1";"44050"
"2016/11/02 07:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"5";"2";"21405"
"2016/11/02 07:00:00";"Canada";"TELUS (CA)";"MOVISTAR (PE)";"3";"3";"302220"
"2016/11/02 07:00:00";"Canada";"VIDEOTRON (CA)";"MOVISTAR (PE)";"2";"1";"302500"
"2016/11/02 07:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"1";"1";"302370"
"2016/11/02 07:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"10";"9";"20820"
"2016/11/02 07:00:00";"Ecuador";"CONECEL (EC)";"MOVISTAR (PE)";"11";"6";"74001"
"2016/11/02 07:00:00";"Argentine Republic";"MOVISTAR (AR)";"MOVISTAR (PE)";"203";"58";"72207"
"2016/11/02 07:00:00";"India (Republic of)";"TATA DOCOMO (GUJARAT) (IN)";"MOVISTAR (PE)";"1";"1";"405030"
"2016/11/02 07:00:00";"India (Republic of)";"BHARTI AIRTEL (Gujarat) (IN)";"MOVISTAR (PE)";"9";"1";"40402"
"2016/11/02 07:00:00";"India (Republic of)";"BHARTI AIRTEL (Andhra Pradesh) (IN)";"MOVISTAR (PE)";"3";"1";"40497"
"2016/11/02 07:00:00";"Korea (Republic of)";"LG UPLUS (KR)";"MOVISTAR (PE)";"2";"1";"45006"
"2016/11/02 07:00:00";"Egypt (Arab Republic of)";"MOBINIL (EG)";"MOVISTAR (PE)";"2";"1";"60201"
"2016/11/02 07:00:00";"El Salvador (Republic of)";"TELEMOVIL - TIGO (SV)";"MOVISTAR (PE)";"1";"1";"70603"
"2016/11/02 07:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"6";"4";"20408"
"2016/11/02 07:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"32";"12";"20416"
"2016/11/02 07:00:00";"Germany (Federal Republic of)";"TELEKOM (DE)";"MOVISTAR (PE)";"31";"9";"26201"
"2016/11/02 07:00:00";"Philippines (Republic of the)";"SMART (PH)";"MOVISTAR (PE)";"55";"21";"51503"
"2016/11/02 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"119";"42";"23410"
"2016/11/02 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"MOVISTAR (PE)";"1";"1";"23430"
"2016/11/02 06:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"1";"1";"36301"
"2016/11/02 06:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"39";"7";"22201"
"2016/11/02 06:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"3";"3";"21406"
"2016/11/02 06:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"3";"3";"302720"
"2016/11/02 06:00:00";"Mexico";"NEXTEL (MX)";"MOVISTAR (PE)";"3";"2";"33409"
"2016/11/02 06:00:00";"Mexico";"IUSACELL (MX)";"MOVISTAR (PE)";"2";"2";"334050"
"2016/11/02 06:00:00";"Norway";"TELENOR (NO)";"MOVISTAR (PE)";"2";"2";"24201"
"2016/11/02 06:00:00";"Belgium";"BASE (BE)";"MOVISTAR (PE)";"3";"3";"20620"
"2016/11/02 06:00:00";"Belgium";"PROXIMUS (BE)";"MOVISTAR (PE)";"36";"15";"20601"
"2016/11/02 06:00:00";"Denmark";"TDC MOBIL (DK)";"MOVISTAR (PE)";"2";"1";"23801"
"2016/11/02 06:00:00";"Ireland";"VODAFONE (IE)";"MOVISTAR (PE)";"3";"1";"27201"
