"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/12/10 10:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"2";"1";"36301"
"2016/12/10 10:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"1023";"464";"73002"
"2016/12/10 10:00:00";"Japan";"KDDI (JP)";"MOVISTAR (PE)";"1";"1";"44050"
"2016/12/10 10:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"3";"1";"21405"
"2016/12/10 10:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"208";"86";"20801"
"2016/12/10 10:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"6";"6";"20820"
"2016/12/10 10:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"7";"2";"23450"
"2016/12/10 10:00:00";"Norway";"TELENOR (NO)";"MOVISTAR (PE)";"2";"1";"24201"
"2016/12/10 10:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"127";"109";"24008"
"2016/12/10 10:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"4";"1";"23210"
"2016/12/10 10:00:00";"Ireland";"O2 (IE)";"MOVISTAR (PE)";"1";"1";"27202"
"2016/12/10 10:00:00";"Ukraine";"KYIVSTAR (UA)";"MOVISTAR (PE)";"1";"1";"25503"
"2016/12/10 10:00:00";"New Zealand";"TELECOM (NZ)";"MOVISTAR (PE)";"4";"2";"53005"
"2016/12/10 10:00:00";"Czech Republic";"O2 (CZ)";"MOVISTAR (PE)";"3";"3";"23002"
"2016/12/10 10:00:00";"Hongkong, China";"CSL LTD (HK)";"MOVISTAR (PE)";"2";"1";"45400"
"2016/12/10 10:00:00";"Hongkong, China";"CHINA MOBILE (HK)";"MOVISTAR (PE)";"5";"1";"45412"
"2016/12/10 10:00:00";"Israel (State of)";"ORANGE (IL)";"MOVISTAR (PE)";"2";"1";"42501"
"2016/12/10 10:00:00";"Korea (Republic of)";"LG UPLUS (KR)";"MOVISTAR (PE)";"3";"2";"45006"
"2016/12/10 10:00:00";"Bolivia (Republic of)";"NUEVATEL (BO)";"MOVISTAR (PE)";"165";"94";"73601"
"2016/12/10 10:00:00";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"MOVISTAR (PE)";"12";"4";"70403"
"2016/12/10 10:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"30";"7";"20408"
"2016/12/10 10:00:00";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"MOVISTAR (PE)";"3695";"1096";"20404"
"2016/12/10 10:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"16";"6";"20416"
"2016/12/10 10:00:00";"Germany (Federal Republic of)";"O2 (DE)";"MOVISTAR (PE)";"77";"20";"26207"
"2016/12/10 10:00:00";"Switzerland (Confederation of)";"SWISSCOM (CH)";"MOVISTAR (PE)";"9";"7";"22801"
"2016/12/10 11:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"6";"1";"73007"
"2016/12/10 11:00:00";"Italy";"VODAFONE (IT)";"MOVISTAR (PE)";"17";"9";"22210"
"2016/12/10 11:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"4";"4";"21405"
"2016/12/10 11:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"78";"39";"72410"
"2016/12/10 11:00:00";"Brazil";"TIM (SAO PAULO) (BR)";"MOVISTAR (PE)";"5";"3";"72403"
"2016/12/10 11:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"22";"13";"302370"
"2016/12/10 11:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"207";"97";"20801"
"2016/12/10 11:00:00";"Mexico";"NEXTEL (MX)";"MOVISTAR (PE)";"16";"4";"33409"
"2016/12/10 11:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"161";"34";"334030"
"2016/12/10 11:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"133";"109";"24008"
"2016/12/10 11:00:00";"Austria";"T-MOBILE (AT)";"MOVISTAR (PE)";"1";"1";"23207"
"2016/12/10 11:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"5";"2";"23205"
"2016/12/10 11:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"2";"2";"23210"
"2016/12/10 11:00:00";"Belgium";"BASE (BE)";"MOVISTAR (PE)";"11";"2";"20620"
"2016/12/10 11:00:00";"Finland";"DNA FINLAND (FI)";"MOVISTAR (PE)";"1";"1";"24412"
"2016/12/10 11:00:00";"Ireland";"VODAFONE (IE)";"MOVISTAR (PE)";"4";"1";"27201"
"2016/12/10 11:00:00";"Colombia";"COMCEL (CO)";"MOVISTAR (PE)";"2";"2";"732101"
"2016/12/10 11:00:00";"Hongkong, China";"CSL LTD (HK)";"MOVISTAR (PE)";"2";"1";"45400"
"2016/12/10 11:00:00";"Israel (State of)";"ORANGE (IL)";"MOVISTAR (PE)";"8";"3";"42501"
"2016/12/10 11:00:00";"Argentine Republic";"MOVISTAR (AR)";"MOVISTAR (PE)";"531";"144";"72207"
"2016/12/10 11:00:00";"India (Republic of)";"TATA DOCOMO (GUJARAT) (IN)";"MOVISTAR (PE)";"7";"4";"40445"
