"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"Venezuela";"MOVISTAR (VE)";"4";"3"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"4";"4"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"India (Republic of)";"BHARTI AIRTEL (Nueva Delhi) (IN)";"3";"1"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"12";"11"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"Costa Rica";"MOVISTAR (CR)";"5";"1"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"1";"1"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"2";"1"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"Non Terrestrial (NT)";"MCP (NT)";"1";"1"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"20";"4"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"Italy";"H3G (IT)";"1";"1"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"2";"2"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"7";"6"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"Italy";"TIM (IT)";"1";"1"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"11";"3"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"India (Republic of)";"BHARTI AIRTEL (Rajasthan) (IN)";"8";"1"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"81";"19"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"France";"SFR (FR)";"2";"2"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"269";"63"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"1";"1"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"Italy";"WIND (IT)";"5";"4"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"France";"SFR (FR)";"1";"1"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"2";"1"
"2017/01/08 07:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"7";"5"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"468";"89"
"2017/01/08 08:00:00";"MOVISTAR (PE)";"India (Republic of)";"BHARTI AIRTEL (Gujarat) (IN)";"1";"1"
