"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"France";"ORANGE F (FR)";"7";"6"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"3";"2"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Ecuador";"CONECEL (EC)";"1";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Angola (Republic of)";"MOVICEL (AO)";"3";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"China (People's Republic of)";"CHINA MOBILE (CN)";"4";"2"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SUNRISE (CH)";"2";"2"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Italy";"H3G (IT)";"1";"1"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Italy";"WIND (IT)";"5";"4"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"11";"8"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"30";"19"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Portugal";"OPTIMUS (PT)";"2";"1"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Angola (Republic of)";"MOVICEL (AO)";"1";"1"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"NUEVATEL (BO)";"4";"4"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"1";"1"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"62";"52"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"China (People's Republic of)";"CHINA MOBILE (CN)";"4";"4"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"10";"8"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"1";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"34";"14"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"39";"15"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Costa Rica";"MOVISTAR (CR)";"7";"2"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"9";"3"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Czech Republic";"O2 (CZ)";"1";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Jordan (Hashemite Kingdom of)";"ORANGE (JO)";"1";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SWISSCOM (CH)";"1";"1"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"2";"1"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"16";"8"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Dominican Republic";"ORANGE (DO)";"4";"2"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Dominican Republic";"TRILOGY (DO)";"1";"1"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"23";"9"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"2";"2"
"2016/10/27 02:00:00";"MOVISTAR (PE)";"El Salvador (Republic of)";"MOVISTAR (SV)";"4";"3"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Italy";"H3G (IT)";"3";"2"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Japan";"DOCOMO (JP)";"2";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"6";"6"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Norway";"TELENOR (NO)";"1";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"7";"4"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Dominican Republic";"ORANGE (DO)";"3";"2"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Dominican Republic";"TRILOGY (DO)";"1";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"20";"10"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"NUEVATEL (BO)";"3";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"11";"9"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"El Salvador (Republic of)";"MOVISTAR (SV)";"1";"1"
"2016/10/27 01:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"4";"3"
