"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"E-PLUS (DE)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Portugal";"OPTIMUS (PT)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"5";"2"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Italy";"WIND (IT)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"56";"12"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Malaysia";"DIGI (MY)";"1";"1"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"TELEKOM (DE)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"253";"84"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"26";"16"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"190";"32"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"E-PLUS (DE)";"3";"2"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"227";"35"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"60";"31"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"19";"13"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"NUEVATEL (BO)";"2";"2"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"2";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"2";"1"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"21";"12"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"TELECEL (BO)";"3";"2"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"75";"15"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"NUEVATEL (BO)";"2";"2"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SUNRISE (CH)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"5";"4"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"2";"2"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"17";"5"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"TELECEL (BO)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Mexico";"NEXTEL (MX)";"5";"4"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"2";"2"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"165";"29"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"21";"5"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"19";"11"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"China (People's Republic of)";"CHINA MOBILE (CN)";"1";"1"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"1";"1"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Italy";"H3G (IT)";"1";"1"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"188";"30"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Chile";"ENTEL PCS (CL)";"1";"1"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"2";"2"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Belgium";"BASE (BE)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Dominican Republic";"TRILOGY (DO)";"2";"2"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"France";"SFR (FR)";"1";"1"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"6";"4"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"ORANGE (CH)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"2";"2"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"7";"3"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Spain";"VODAFONE (ES)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Spain";"VODAFONE (ES)";"1";"1"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"237";"75"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"16";"5"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"5";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"73";"36"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"72";"19"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"2";"2"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SWISSCOM (CH)";"1";"1"
"2017/01/12 21:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"TELEKOM (DE)";"3";"1"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"29";"16"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"5";"2"
"2017/01/12 20:00:00";"MOVISTAR (PE)";"France";"SFR (FR)";"6";"3"
