"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/12/23 10:00:00";"Italy";"VODAFONE (IT)";"MOVISTAR (PE)";"2";"1";"22210"
"2016/12/23 10:00:00";"Japan";"KDDI (JP)";"MOVISTAR (PE)";"1";"1";"44050"
"2016/12/23 10:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"22";"7";"44010"
"2016/12/23 10:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"2";"1";"21406"
"2016/12/23 10:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"137";"41";"72406"
"2016/12/23 10:00:00";"Brazil";"VIVO BRATC (BR)";"MOVISTAR (PE)";"29";"10";"72423"
"2016/12/23 10:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"2";"1";"23450"
"2016/12/23 10:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"2";"2";"23210"
"2016/12/23 10:00:00";"Belgium";"PROXIMUS (BE)";"MOVISTAR (PE)";"13";"7";"20601"
"2016/12/23 10:00:00";"Ireland";"VODAFONE (IE)";"MOVISTAR (PE)";"7";"2";"27201"
"2016/12/23 10:00:00";"Colombia";"OLA - TIGO (CO)";"MOVISTAR (PE)";"80";"31";"732111"
"2016/12/23 10:00:00";"Czech Republic";"RADIOMOBIL T-MOBILE (CZ)";"MOVISTAR (PE)";"1";"1";"23001"
"2016/12/23 10:00:00";"Slovak Republic";"MOVISTAR SLOVAKIA (SK)";"MOVISTAR (PE)";"1";"1";"23106"
"2016/12/23 10:00:00";"Israel (State of)";"ORANGE (IL)";"MOVISTAR (PE)";"12";"5";"42501"
"2016/12/23 10:00:00";"Argentine Republic";"MOVISTAR (AR)";"MOVISTAR (PE)";"799";"259";"72207"
"2016/12/23 10:00:00";"India (Republic of)";"VEL VODAFONE (MUMBAI) (IN)";"MOVISTAR (PE)";"5";"1";"40420"
"2016/12/23 10:00:00";"India (Republic of)";"BHARTI AIRTEL (Andhra Pradesh) (IN)";"MOVISTAR (PE)";"2";"1";"40497"
"2016/12/23 10:00:00";"India (Republic of)";"VECL VODAFONE (MAHARASHTRA GOA) (IN)";"MOVISTAR (PE)";"1";"1";"40427"
"2016/12/23 10:00:00";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"MOVISTAR (PE)";"6";"2";"70403"
"2016/12/23 10:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"8";"5";"310170"
"2016/12/23 10:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"5";"2";"46002"
"2016/12/23 10:00:00";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"MOVISTAR (PE)";"4129";"1213";"20404"
"2016/12/23 10:00:00";"Germany (Federal Republic of)";"E-PLUS (DE)";"MOVISTAR (PE)";"37";"12";"26203"
"2016/12/23 10:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"OPTUS (AU)";"MOVISTAR (PE)";"1";"1";"50502"
"2016/12/23 10:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"MOVISTAR (PE)";"15";"9";"50501"
"2016/12/23 11:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"1";"1";"36301"
"2016/12/23 11:00:00";"Chile";"VTR (CL)";"MOVISTAR (PE)";"1";"1";"73008"
"2016/12/23 11:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"17";"14";"22201"
"2016/12/23 11:00:00";"Spain";"ORANGE (ES)";"MOVISTAR (PE)";"38";"33";"21403"
"2016/12/23 11:00:00";"Canada";"TELUS (CA)";"MOVISTAR (PE)";"35";"12";"302220"
"2016/12/23 11:00:00";"Canada";"BELL MOBILITY (CA)";"MOVISTAR (PE)";"25";"8";"302610"
"2016/12/23 11:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"6";"1";"20809"
"2016/12/23 11:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"14";"12";"20820"
"2016/12/23 11:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"6";"2";"23205"
"2016/12/23 11:00:00";"Belgium";"PROXIMUS (BE)";"MOVISTAR (PE)";"32";"17";"20601"
"2016/12/23 11:00:00";"Iceland";"NOVA (IS)";"MOVISTAR (PE)";"2";"1";"27411"
"2016/12/23 11:00:00";"Ireland";"O2 (IE)";"MOVISTAR (PE)";"1";"1";"27202"
"2016/12/23 11:00:00";"Romania";"VODAFONE (RO)";"MOVISTAR (PE)";"7";"2";"22601"
"2016/12/23 11:00:00";"Colombia";"COMCEL (CO)";"MOVISTAR (PE)";"13";"6";"732101"
"2016/12/23 11:00:00";"Czech Republic";"RADIOMOBIL T-MOBILE (CZ)";"MOVISTAR (PE)";"2";"2";"23001"
"2016/12/23 11:00:00";"Slovak Republic";"MOVISTAR SLOVAKIA (SK)";"MOVISTAR (PE)";"1";"1";"23106"
"2016/12/23 11:00:00";"India (Republic of)";"TATA DOCOMO (KOLKOTA) (IN)";"MOVISTAR (PE)";"3";"1";"40431"
"2016/12/23 11:00:00";"India (Republic of)";"VEL VODAFONE (MUMBAI) (IN)";"MOVISTAR (PE)";"8";"1";"40420"
"2016/12/23 11:00:00";"India (Republic of)";"AIRCEL DIGILINK (Haryana) (IN)";"MOVISTAR (PE)";"2";"1";"40490"
"2016/12/23 11:00:00";"Korea (Republic of)";"LG UPLUS (KR)";"MOVISTAR (PE)";"2";"1";"45006"
"2016/12/23 11:00:00";"Korea (Republic of)";"SK TELECOM (KR)";"MOVISTAR (PE)";"1";"1";"45005"
"2016/12/23 11:00:00";"United Arab Emirates";"ETISALAT (AE)";"MOVISTAR (PE)";"1";"1";"42402"
"2016/12/23 11:00:00";"Albania (Republic of)";"VODAFONE (AL)";"MOVISTAR (PE)";"1";"1";"27602"
"2016/12/23 11:00:00";"United States of America";"T-MOBILE (US)";"MOVISTAR (PE)";"7098";"1988";"310260"
"2016/12/23 11:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"18";"8";"310170"
"2016/12/23 11:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"40";"10";"46002"
"2016/12/23 11:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"7";"5";"20408"
"2016/12/23 11:00:00";"Germany (Federal Republic of)";"O2 (DE)";"MOVISTAR (PE)";"212";"67";"26207"
"2016/12/23 11:00:00";"Jordan (Hashemite Kingdom of)";"JORDAN MOBILE ZAIN (JO)";"MOVISTAR (PE)";"5";"1";"41601"
"2016/12/23 11:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"119";"56";"23410"
"2016/12/23 11:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"13";"12";"23420"
"2016/12/23 11:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"OPTUS (AU)";"MOVISTAR (PE)";"1";"1";"50502"
"2016/12/23 10:00:00";"Italy";"H3G (IT)";"MOVISTAR (PE)";"3";"2";"22299"
"2016/12/23 10:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"32";"17";"22288"
"2016/12/23 10:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"156";"62";"72410"
"2016/12/23 10:00:00";"Canada";"TELUS (CA)";"MOVISTAR (PE)";"27";"13";"302220"
"2016/12/23 10:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"34";"19";"302370"
"2016/12/23 10:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"3";"1";"20809"
"2016/12/23 10:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"182";"92";"20801"
"2016/12/23 10:00:00";"Mexico";"IUSACELL (MX)";"MOVISTAR (PE)";"5";"2";"334050"
"2016/12/23 10:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"90";"20";"334030"
"2016/12/23 10:00:00";"Sweden";"COMVIQ - TELE2 (SE)";"MOVISTAR (PE)";"22";"9";"24007"
"2016/12/23 10:00:00";"Turkey";"TURKCELL (TR)";"MOVISTAR (PE)";"2";"1";"28601"
