"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/10/30 08:00:00";"India (Republic of)";"AIRCEL (WEST BENGAL) (IN)";"MOVISTAR (PE)";"36";"3";"40492"
"2016/10/30 08:00:00";"Korea (Republic of)";"LG UPLUS (KR)";"MOVISTAR (PE)";"2";"1";"45006"
"2016/10/30 08:00:00";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"MOVISTAR (PE)";"27";"9";"714020"
"2016/10/30 08:00:00";"Poland (Republic of)";"P4 (PL)";"MOVISTAR (PE)";"2";"2";"26006"
"2016/10/30 08:00:00";"Bolivia (Republic of)";"TELECEL (BO)";"MOVISTAR (PE)";"1";"1";"73603"
"2016/10/30 08:00:00";"United States of America";"T-MOBILE (US)";"MOVISTAR (PE)";"587";"256";"310260"
"2016/10/30 08:00:00";"United States of America";"SPRINT PCS (US)";"MOVISTAR (PE)";"102";"54";"310120"
"2016/10/30 08:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"12";"8";"20408"
"2016/10/30 08:00:00";"Germany (Federal Republic of)";"TELEKOM (DE)";"MOVISTAR (PE)";"10";"5";"26201"
"2016/10/30 08:00:00";"Switzerland (Confederation of)";"ORANGE (CH)";"MOVISTAR (PE)";"3";"2";"22803"
"2016/10/30 08:00:00";"Switzerland (Confederation of)";"SWISSCOM (CH)";"MOVISTAR (PE)";"4";"3";"22801"
"2016/10/30 08:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"4";"3";"23420"
"2016/10/30 08:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"OPTUS (AU)";"MOVISTAR (PE)";"3";"3";"50502"
"2016/10/30 07:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"900";"422";"73002"
"2016/10/30 07:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"6";"5";"22201"
"2016/10/30 07:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"4";"2";"44010"
"2016/10/30 07:00:00";"Spain";"ORANGE (ES)";"MOVISTAR (PE)";"21";"20";"21403"
"2016/10/30 07:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"31";"14";"72406"
"2016/10/30 07:00:00";"Brazil";"TIM (SAO PAULO) (BR)";"MOVISTAR (PE)";"2";"2";"72403"
"2016/10/30 07:00:00";"Canada";"BELL MOBILITY (CA)";"MOVISTAR (PE)";"7";"7";"302610"
"2016/10/30 07:00:00";"Guyana";"DIGICEL (GY)";"MOVISTAR (PE)";"1";"1";"73801"
"2016/10/30 07:00:00";"Austria";"T-MOBILE (AT)";"MOVISTAR (PE)";"2";"1";"23203"
"2016/10/30 07:00:00";"Ireland";"METEOR (IE)";"MOVISTAR (PE)";"1";"1";"27203"
"2016/10/30 07:00:00";"Nicaragua";"TELEFONICA DE NICARAGUA (NI)";"MOVISTAR (PE)";"19";"5";"710300"
"2016/10/30 07:00:00";"United States of America";"SPRINT PCS (US)";"MOVISTAR (PE)";"159";"64";"310120"
"2016/10/30 07:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"1";"1";"310380"
"2016/10/30 07:00:00";"Switzerland (Confederation of)";"ORANGE (CH)";"MOVISTAR (PE)";"1";"1";"22803"
"2016/10/30 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"6";"3";"23420"
"2016/10/30 08:00:00";"Chile";"ENTEL PCS (CL)";"MOVISTAR (PE)";"410";"221";"73001"
"2016/10/30 08:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"3";"3";"22201"
"2016/10/30 08:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"5";"4";"22288"
"2016/10/30 08:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"6";"4";"21401"
"2016/10/30 08:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"24";"15";"72410"
"2016/10/30 08:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"9";"4";"302370"
"2016/10/30 08:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"51";"18";"334030"
"2016/10/30 08:00:00";"Austria";"H3G AUSTRIA (AT)";"MOVISTAR (PE)";"1";"1";"23205"
"2016/10/30 08:00:00";"Ecuador";"MOVISTAR (EC)";"MOVISTAR (PE)";"492";"161";"74000"
"2016/10/30 08:00:00";"Israel (State of)";"CELLCOM (IL)";"MOVISTAR (PE)";"2";"2";"42502"
"2016/10/30 08:00:00";"India (Republic of)";"VEMSL VODAFONE  (DELHI) (IN)";"MOVISTAR (PE)";"4";"1";"40411"
"2016/10/30 08:00:00";"Cyprus (Republic of)";"AREEBA (CY)";"MOVISTAR (PE)";"2";"1";"28010"
"2016/10/30 08:00:00";"Bolivia (Republic of)";"NUEVATEL (BO)";"MOVISTAR (PE)";"48";"33";"73601"
"2016/10/30 08:00:00";"Hungary (Republic of)";"VODAFONE (HU)";"MOVISTAR (PE)";"7";"1";"21670"
"2016/10/30 08:00:00";"United States of America";"VERIZON WIRELESS (US)";"MOVISTAR (PE)";"20";"12";"311480"
"2016/10/30 08:00:00";"Germany (Federal Republic of)";"O2 (DE)";"MOVISTAR (PE)";"116";"27";"26207"
"2016/10/30 08:00:00";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"MOVISTAR (PE)";"32";"9";"74807"
"2016/10/30 08:00:00";"Switzerland (Confederation of)";"SUNRISE (CH)";"MOVISTAR (PE)";"3";"3";"22802"
"2016/10/30 08:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"82";"36";"23410"
"2016/10/30 07:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"20";"2";"36301"
"2016/10/30 07:00:00";"Chile";"ENTEL PCS (CL)";"MOVISTAR (PE)";"442";"195";"73001"
"2016/10/30 07:00:00";"Italy";"H3G (IT)";"MOVISTAR (PE)";"2";"2";"22299"
"2016/10/30 07:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"9";"5";"22288"
"2016/10/30 07:00:00";"Italy";"VODAFONE (IT)";"MOVISTAR (PE)";"34";"13";"22210"
"2016/10/30 07:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"4";"2";"21405"
"2016/10/30 07:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"15";"8";"21401"
"2016/10/30 07:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"11";"6";"302370"
"2016/10/30 07:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"11";"7";"302720"
"2016/10/30 07:00:00";"Mexico";"NEXTEL (MX)";"MOVISTAR (PE)";"13";"9";"33409"
"2016/10/30 07:00:00";"Belgium";"PROXIMUS (BE)";"MOVISTAR (PE)";"27";"13";"20601"
"2016/10/30 07:00:00";"Ecuador";"CONECEL (EC)";"MOVISTAR (PE)";"1";"1";"74001"
"2016/10/30 07:00:00";"Ecuador";"MOVISTAR (EC)";"MOVISTAR (PE)";"573";"182";"74000"
"2016/10/30 07:00:00";"Finland";"DNA FINLAND (FI)";"MOVISTAR (PE)";"8";"2";"24412"
"2016/10/30 07:00:00";"Ireland";"VODAFONE (IE)";"MOVISTAR (PE)";"3";"3";"27201"
"2016/10/30 07:00:00";"Argentine Republic";"PERSONAL (AR)";"MOVISTAR (PE)";"374";"118";"72234"
"2016/10/30 07:00:00";"Russian Federation";"MEGAFON (RU)";"MOVISTAR (PE)";"6";"3";"25002"
"2016/10/30 07:00:00";"India (Republic of)";"AIRCEL (WEST BENGAL) (IN)";"MOVISTAR (PE)";"37";"2";"40492"
"2016/10/30 07:00:00";"India (Republic of)";"BHARTI AIRTEL (Punjab) (IN)";"MOVISTAR (PE)";"1";"1";"40422"
"2016/10/30 07:00:00";"India (Republic of)";"TATA DOCOMO (ANDHARA PRADESH) (IN)";"MOVISTAR (PE)";"2";"1";"405025"
"2016/10/30 07:00:00";"Cyprus (Republic of)";"CYTA (CY)";"MOVISTAR (PE)";"22";"1";"28001"
"2016/10/30 07:00:00";"Indonesia (Republic of)";"TELKOMSEL (ID)";"MOVISTAR (PE)";"1";"1";"51010"
"2016/10/30 07:00:00";"United States of America";"T-MOBILE (US)";"MOVISTAR (PE)";"563";"257";"310260"
"2016/10/30 07:00:00";"El Salvador (Republic of)";"MOVISTAR (SV)";"MOVISTAR (PE)";"5";"2";"70604"
"2016/10/30 07:00:00";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"MOVISTAR (PE)";"3063";"907";"20404"
"2016/10/30 07:00:00";"Switzerland (Confederation of)";"SWISSCOM (CH)";"MOVISTAR (PE)";"11";"5";"22801"
"2016/10/30 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"ORANGE (GB)";"MOVISTAR (PE)";"1";"1";"23433"
"2016/10/30 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"VODAFONE (GB)";"MOVISTAR (PE)";"5";"3";"23415"
"2016/10/30 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"MOVISTAR (PE)";"3";"2";"23430"
"2016/10/30 08:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"6";"3";"21405"
"2016/10/30 08:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"23001";"8042";"21407"
"2016/10/30 08:00:00";"Canada";"TELUS (CA)";"MOVISTAR (PE)";"15";"6";"302220"
"2016/10/30 08:00:00";"Canada";"BELL MOBILITY (CA)";"MOVISTAR (PE)";"2";"2";"302610"
"2016/10/30 08:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"9";"6";"20810"
"2016/10/30 08:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"16";"8";"20820"
"2016/10/30 08:00:00";"Guyana";"DIGICEL (GY)";"MOVISTAR (PE)";"4";"1";"73801"
"2016/10/30 08:00:00";"Mexico";"IUSACELL (MX)";"MOVISTAR (PE)";"2";"2";"334050"
"2016/10/30 08:00:00";"Colombia";"OLA - TIGO (CO)";"MOVISTAR (PE)";"53";"14";"732111"
"2016/10/30 08:00:00";"Hongkong, China";"CSL LTD (HK)";"MOVISTAR (PE)";"1";"1";"45400"
"2016/10/30 08:00:00";"Argentine Republic";"PERSONAL (AR)";"MOVISTAR (PE)";"363";"121";"72234"
"2016/10/30 08:00:00";"Russian Federation";"MTS (RU)";"MOVISTAR (PE)";"19";"6";"25001"
"2016/10/30 08:00:00";"Russian Federation";"VIMPELCOM (RU)";"MOVISTAR (PE)";"1";"1";"25099"
"2016/10/30 08:00:00";"India (Republic of)";"BHARTI AIRTEL (Punjab) (IN)";"MOVISTAR (PE)";"6";"1";"40422"
"2016/10/30 08:00:00";"India (Republic of)";"BHARTI AIRTEL (Calcuta) (IN)";"MOVISTAR (PE)";"9";"1";"40495"
"2016/10/30 08:00:00";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"MOVISTAR (PE)";"1";"1";"70403"
"2016/10/30 08:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"159";"45";"310410"
"2016/10/30 08:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"49";"8";"46000"
"2016/10/30 08:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"20";"6";"46002"
"2016/10/30 08:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"14";"7";"20416"
"2016/10/30 08:00:00";"United Kingdom of Great Britain and Northern Ireland";"VODAFONE (GB)";"MOVISTAR (PE)";"13";"8";"23415"
"2016/10/30 08:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"MOVISTAR (PE)";"51";"20";"50501"
"2016/10/30 07:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"23230";"8165";"21407"
"2016/10/30 07:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"43";"13";"72410"
"2016/10/30 07:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"42";"24";"72411"
"2016/10/30 07:00:00";"Canada";"TELUS (CA)";"MOVISTAR (PE)";"10";"5";"302220"
"2016/10/30 07:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"21";"13";"20810"
"2016/10/30 07:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"123";"53";"20801"
"2016/10/30 07:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"17";"13";"20820"
"2016/10/30 07:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"3";"2";"23450"
"2016/10/30 07:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"65";"18";"334030"
"2016/10/30 07:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"76";"64";"24008"
"2016/10/30 07:00:00";"Ukraine";"ASTELIT (UA)";"MOVISTAR (PE)";"3";"1";"25506"
"2016/10/30 07:00:00";"Colombia";"OLA - TIGO (CO)";"MOVISTAR (PE)";"90";"25";"732111"
"2016/10/30 07:00:00";"Czech Republic";"RADIOMOBIL T-MOBILE (CZ)";"MOVISTAR (PE)";"1";"1";"23001"
"2016/10/30 07:00:00";"Israel (State of)";"CELLCOM (IL)";"MOVISTAR (PE)";"2";"2";"42502"
"2016/10/30 07:00:00";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"MOVISTAR (PE)";"31";"6";"714020"
"2016/10/30 07:00:00";"Poland (Republic of)";"P4 (PL)";"MOVISTAR (PE)";"7";"3";"26006"
"2016/10/30 07:00:00";"Estonia (Republic of)";"EMT (EE)";"MOVISTAR (PE)";"5";"2";"24801"
"2016/10/30 07:00:00";"Guatemala (Republic of)";"COMCEL - TIGO (GT)";"MOVISTAR (PE)";"1";"1";"70402"
"2016/10/30 07:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"163";"50";"310410"
"2016/10/30 07:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"41";"13";"46000"
"2016/10/30 07:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"16";"5";"20416"
"2016/10/30 07:00:00";"Philippines (Republic of the)";"SMART (PH)";"MOVISTAR (PE)";"40";"19";"51503"
"2016/10/30 07:00:00";"Switzerland (Confederation of)";"SUNRISE (CH)";"MOVISTAR (PE)";"4";"4";"22802"
"2016/10/30 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"75";"40";"23410"
"2016/10/30 07:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"MOVISTAR (PE)";"73";"23";"50501"
"2016/10/30 08:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"942";"434";"73002"
"2016/10/30 08:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"8";"7";"44010"
"2016/10/30 08:00:00";"Spain";"ORANGE (ES)";"MOVISTAR (PE)";"19";"15";"21403"
"2016/10/30 08:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"43";"18";"72411"
"2016/10/30 08:00:00";"Brazil";"VIVO BRATC (BR)";"MOVISTAR (PE)";"11";"4";"72423"
"2016/10/30 08:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"3";"3";"302720"
"2016/10/30 08:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"102";"53";"20801"
"2016/10/30 08:00:00";"Mexico";"NEXTEL (MX)";"MOVISTAR (PE)";"3";"3";"33409"
"2016/10/30 08:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"106";"86";"24008"
"2016/10/30 08:00:00";"Austria";"T-MOBILE (AT)";"MOVISTAR (PE)";"3";"3";"23203"
"2016/10/30 08:00:00";"Ireland";"O2 (IE)";"MOVISTAR (PE)";"1";"1";"27202"
"2016/10/30 08:00:00";"Ireland";"VODAFONE (IE)";"MOVISTAR (PE)";"9";"4";"27201"
"2016/10/30 08:00:00";"Colombia";"MOVISTAR (CO)";"MOVISTAR (PE)";"11";"3";"732123"
"2016/10/30 08:00:00";"Czech Republic";"VODAFONE (CZ)";"MOVISTAR (PE)";"9";"4";"23003"
"2016/10/30 08:00:00";"India (Republic of)";"VEL VODAFONE (MUMBAI) (IN)";"MOVISTAR (PE)";"1";"1";"40420"
"2016/10/30 08:00:00";"India (Republic of)";"TATA DOCOMO (ANDHARA PRADESH) (IN)";"MOVISTAR (PE)";"7";"1";"405025"
"2016/10/30 08:00:00";"India (Republic of)";"BHARTI AIRTEL (Madhya Pradesh) (IN)";"MOVISTAR (PE)";"8";"1";"40424"
"2016/10/30 08:00:00";"Korea (Republic of)";"SK TELECOM (KR)";"MOVISTAR (PE)";"2";"1";"45005"
"2016/10/30 08:00:00";"Cyprus (Republic of)";"CYTA (CY)";"MOVISTAR (PE)";"23";"1";"28001"
"2016/10/30 08:00:00";"Poland (Republic of)";"T-MOBILE (PL)";"MOVISTAR (PE)";"1";"1";"26002"
"2016/10/30 08:00:00";"United Arab Emirates";"ETISALAT (AE)";"MOVISTAR (PE)";"5";"1";"42402"
"2016/10/30 08:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"12";"2";"310170"
"2016/10/30 08:00:00";"El Salvador (Republic of)";"MOVISTAR (SV)";"MOVISTAR (PE)";"1";"1";"70604"
"2016/10/30 08:00:00";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"MOVISTAR (PE)";"3090";"912";"20404"
"2016/10/30 08:00:00";"Philippines (Republic of the)";"SMART (PH)";"MOVISTAR (PE)";"37";"14";"51503"
"2016/10/30 08:00:00";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"MOVISTAR (PE)";"4";"3";"23430"
