"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/11/09 06:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"12";"10";"20810"
"2016/11/09 06:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"209";"82";"20801"
"2016/11/09 06:00:00";"Guyana";"DIGICEL (GY)";"MOVISTAR (PE)";"3";"1";"73801"
"2016/11/09 06:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"53";"17";"334030"
"2016/11/09 06:00:00";"Austria";"T-MOBILE (AT)";"MOVISTAR (PE)";"2";"1";"23203"
"2016/11/09 06:00:00";"Ireland";"VODAFONE (IE)";"MOVISTAR (PE)";"6";"2";"27201"
"2016/11/09 06:00:00";"Ukraine";"KYIVSTAR (UA)";"MOVISTAR (PE)";"1";"1";"25503"
"2016/11/09 06:00:00";"Colombia";"OLA - TIGO (CO)";"MOVISTAR (PE)";"66";"16";"732111"
"2016/11/09 06:00:00";"New Zealand";"VODAFONE (NZ)";"MOVISTAR (PE)";"3";"1";"53001"
"2016/11/09 06:00:00";"Qatar (State of)";"QATAR TELECOM (QA)";"MOVISTAR (PE)";"1";"1";"42701"
"2016/11/09 06:00:00";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"MOVISTAR (PE)";"24";"11";"714020"
"2016/11/09 06:00:00";"Paraguay (Republic of)";"PERSONAL (PY)";"MOVISTAR (PE)";"1";"1";"74405"
"2016/11/09 06:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"28";"4";"310170"
"2016/11/09 06:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"7";"3";"46000"
"2016/11/09 06:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"11";"6";"46002"
"2016/11/09 06:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"19";"9";"20408"
"2016/11/09 06:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"23";"13";"20416"
"2016/11/09 06:00:00";"Germany (Federal Republic of)";"O2 (DE)";"MOVISTAR (PE)";"102";"34";"26207"
"2016/11/09 06:00:00";"Switzerland (Confederation of)";"SUNRISE (CH)";"MOVISTAR (PE)";"4";"3";"22802"
"2016/11/09 06:00:00";"Switzerland (Confederation of)";"SWISSCOM (CH)";"MOVISTAR (PE)";"2";"2";"22801"
"2016/11/09 06:00:00";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"MOVISTAR (PE)";"3";"1";"23430"
"2016/11/09 07:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"5";"2";"36301"
"2016/11/09 07:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"12";"6";"44010"
"2016/11/09 07:00:00";"Spain";"ORANGE (ES)";"MOVISTAR (PE)";"26";"12";"21403"
"2016/11/09 07:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"10";"5";"21401"
"2016/11/09 07:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"2";"2";"21406"
"2016/11/09 07:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"60";"17";"72411"
"2016/11/09 07:00:00";"Brazil";"VIVO BRATC (BR)";"MOVISTAR (PE)";"3";"1";"72423"
"2016/11/09 07:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"11";"4";"302720"
"2016/11/09 07:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"20";"14";"20810"
"2016/11/09 07:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"5";"3";"23450"
"2016/11/09 07:00:00";"Taiwan";"CHUNGHWA TELECOM (TW)";"MOVISTAR (PE)";"1";"1";"46692"
"2016/11/09 07:00:00";"Belgium";"MOBISTAR (BE)";"MOVISTAR (PE)";"7";"6";"20610"
"2016/11/09 07:00:00";"Belgium";"PROXIMUS (BE)";"MOVISTAR (PE)";"11";"7";"20601"
"2016/11/09 07:00:00";"Ecuador";"CONECEL (EC)";"MOVISTAR (PE)";"2";"2";"74001"
"2016/11/09 07:00:00";"Ireland";"O2 (IE)";"MOVISTAR (PE)";"1";"1";"27202"
"2016/11/09 07:00:00";"Romania";"VODAFONE (RO)";"MOVISTAR (PE)";"1";"1";"22601"
"2016/11/09 07:00:00";"Portugal";"TMN (PT)";"MOVISTAR (PE)";"7";"4";"26806"
"2016/11/09 07:00:00";"Portugal";"OPTIMUS (PT)";"MOVISTAR (PE)";"1";"1";"26803"
"2016/11/09 07:00:00";"Nicaragua";"TELEFONICA DE NICARAGUA (NI)";"MOVISTAR (PE)";"22";"5";"710300"
"2016/11/09 07:00:00";"Czech Republic";"VODAFONE (CZ)";"MOVISTAR (PE)";"1";"1";"23003"
"2016/11/09 07:00:00";"Slovak Republic";"MOVISTAR SLOVAKIA (SK)";"MOVISTAR (PE)";"1";"1";"23106"
"2016/11/09 07:00:00";"Argentine Republic";"PERSONAL (AR)";"MOVISTAR (PE)";"505";"141";"72234"
"2016/11/09 07:00:00";"India (Republic of)";"VECL VODAFONE (MAHARASHTRA GOA) (IN)";"MOVISTAR (PE)";"1";"1";"40427"
"2016/11/09 07:00:00";"Poland (Republic of)";"P4 (PL)";"MOVISTAR (PE)";"4";"3";"26006"
"2016/11/09 07:00:00";"United States of America";"T-MOBILE (US)";"MOVISTAR (PE)";"449";"223";"310260"
"2016/11/09 07:00:00";"Philippines (Republic of the)";"SMART (PH)";"MOVISTAR (PE)";"32";"16";"51503"
"2016/11/09 07:00:00";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"MOVISTAR (PE)";"66";"10";"74807"
"2016/11/09 07:00:00";"Switzerland (Confederation of)";"ORANGE (CH)";"MOVISTAR (PE)";"1";"1";"22803"
"2016/11/09 07:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"MOVISTAR (PE)";"21";"13";"50501"
"2016/11/09 06:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"548";"231";"73002"
"2016/11/09 06:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"2";"1";"21406"
"2016/11/09 06:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"164";"23";"72410"
"2016/11/09 06:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"18";"9";"302720"
"2016/11/09 06:00:00";"Belgium";"BASE (BE)";"MOVISTAR (PE)";"6";"3";"20620"
"2016/11/09 06:00:00";"Belgium";"PROXIMUS (BE)";"MOVISTAR (PE)";"19";"9";"20601"
"2016/11/09 06:00:00";"Denmark";"SONOFON (DK)";"MOVISTAR (PE)";"1";"1";"23802"
"2016/11/09 06:00:00";"Ecuador";"MOVISTAR (EC)";"MOVISTAR (PE)";"382";"114";"74000"
"2016/11/09 06:00:00";"Colombia";"MOVISTAR (CO)";"MOVISTAR (PE)";"11";"9";"732123"
"2016/11/09 06:00:00";"Portugal";"TMN (PT)";"MOVISTAR (PE)";"10";"3";"26806"
"2016/11/09 06:00:00";"Nicaragua";"TELEFONICA DE NICARAGUA (NI)";"MOVISTAR (PE)";"23";"5";"710300"
"2016/11/09 06:00:00";"Czech Republic";"O2 (CZ)";"MOVISTAR (PE)";"22";"9";"23002"
"2016/11/09 06:00:00";"Czech Republic";"RADIOMOBIL T-MOBILE (CZ)";"MOVISTAR (PE)";"1";"1";"23001"
"2016/11/09 06:00:00";"Hongkong, China";"CSL LTD (HK)";"MOVISTAR (PE)";"3";"2";"45400"
"2016/11/09 06:00:00";"Israel (State of)";"ORANGE (IL)";"MOVISTAR (PE)";"4";"2";"42501"
"2016/11/09 06:00:00";"Bolivia (Republic of)";"NUEVATEL (BO)";"MOVISTAR (PE)";"20";"14";"73601"
"2016/11/09 06:00:00";"Bulgaria (Republic of)";"MOBILTEL (BG)";"MOVISTAR (PE)";"1";"1";"28401"
"2016/11/09 06:00:00";"United States of America";"T-MOBILE (US)";"MOVISTAR (PE)";"659";"309";"310260"
"2016/11/09 06:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"10";"2";"46007"
"2016/11/09 06:00:00";"Netherlands (Kingdom of the)";"TELFORT (NL)";"MOVISTAR (PE)";"5";"4";"20412"
"2016/11/09 06:00:00";"Germany (Federal Republic of)";"E-PLUS (DE)";"MOVISTAR (PE)";"25";"3";"26203"
"2016/11/09 06:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"13";"6";"23420"
"2016/11/09 06:00:00";"United Kingdom of Great Britain and Northern Ireland";"VODAFONE (GB)";"MOVISTAR (PE)";"19";"14";"23415"
"2016/11/09 06:00:00";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"MOVISTAR (PE)";"19";"9";"50501"
"2016/11/09 07:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"537";"254";"73002"
"2016/11/09 07:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"187";"20";"72410"
"2016/11/09 07:00:00";"Canada";"TELUS (CA)";"MOVISTAR (PE)";"3";"3";"302220"
"2016/11/09 07:00:00";"France";"BOUYGUES TELECOM (FR)";"MOVISTAR (PE)";"21";"12";"20820"
"2016/11/09 07:00:00";"Guyana";"DIGICEL (GY)";"MOVISTAR (PE)";"9";"1";"73801"
"2016/11/09 07:00:00";"Austria";"T-MOBILE (AT)";"MOVISTAR (PE)";"2";"1";"23207"
"2016/11/09 07:00:00";"Denmark";"SONOFON (DK)";"MOVISTAR (PE)";"3";"1";"23802"
"2016/11/09 07:00:00";"Ecuador";"MOVISTAR (EC)";"MOVISTAR (PE)";"360";"103";"74000"
"2016/11/09 07:00:00";"Finland";"DNA FINLAND (FI)";"MOVISTAR (PE)";"5";"1";"24412"
"2016/11/09 07:00:00";"Russian Federation";"MTS (RU)";"MOVISTAR (PE)";"9";"3";"25001"
"2016/11/09 07:00:00";"Korea (Republic of)";"SK TELECOM (KR)";"MOVISTAR (PE)";"3";"3";"45005"
"2016/11/09 07:00:00";"Bolivia (Republic of)";"NUEVATEL (BO)";"MOVISTAR (PE)";"37";"14";"73601"
"2016/11/09 07:00:00";"Hungary (Republic of)";"T-MOBILE (HU)";"MOVISTAR (PE)";"1";"1";"21630"
"2016/11/09 07:00:00";"Paraguay (Republic of)";"PERSONAL (PY)";"MOVISTAR (PE)";"2";"1";"74405"
"2016/11/09 07:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"51";"6";"310170"
"2016/11/09 07:00:00";"United States of America";"VERIZON WIRELESS (US)";"MOVISTAR (PE)";"72";"38";"311480"
"2016/11/09 07:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"11";"5";"46002"
"2016/11/09 07:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"6";"6";"20408"
"2016/11/09 07:00:00";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"MOVISTAR (PE)";"3391";"1066";"20404"
"2016/11/09 07:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"22";"13";"20416"
"2016/11/09 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"12";"7";"23420"
"2016/11/09 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"ORANGE (GB)";"MOVISTAR (PE)";"1";"1";"23433"
"2016/11/09 06:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"1";"1";"36301"
"2016/11/09 06:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"15";"9";"22201"
"2016/11/09 06:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"9";"8";"22288"
"2016/11/09 06:00:00";"Italy";"VODAFONE (IT)";"MOVISTAR (PE)";"7";"6";"22210"
"2016/11/09 06:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"17";"10";"44010"
"2016/11/09 06:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"24047";"8189";"21407"
"2016/11/09 06:00:00";"Mexico";"NEXTEL (MX)";"MOVISTAR (PE)";"6";"4";"33409"
"2016/11/09 06:00:00";"Mexico";"IUSACELL (MX)";"MOVISTAR (PE)";"5";"2";"334050"
"2016/11/09 06:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"107";"83";"24008"
"2016/11/09 06:00:00";"Denmark";"TDC MOBIL (DK)";"MOVISTAR (PE)";"2";"2";"23801"
"2016/11/09 06:00:00";"Czech Republic";"VODAFONE (CZ)";"MOVISTAR (PE)";"6";"2";"23003"
"2016/11/09 06:00:00";"Hongkong, China";"SMARTONE (HK)";"MOVISTAR (PE)";"1";"1";"45406"
"2016/11/09 06:00:00";"Israel (State of)";"CELLCOM (IL)";"MOVISTAR (PE)";"4";"2";"42502"
"2016/11/09 06:00:00";"Argentine Republic";"PERSONAL (AR)";"MOVISTAR (PE)";"483";"148";"72234"
"2016/11/09 06:00:00";"Russian Federation";"MTS (RU)";"MOVISTAR (PE)";"1";"1";"25001"
"2016/11/09 06:00:00";"Russian Federation";"VIMPELCOM (RU)";"MOVISTAR (PE)";"4";"2";"25099"
"2016/11/09 06:00:00";"India (Republic of)";"BHARTI AIRTEL (Calcuta) (IN)";"MOVISTAR (PE)";"2";"1";"40495"
"2016/11/09 06:00:00";"India (Republic of)";"BHARTI AIRTEL (Madhya Pradesh) (IN)";"MOVISTAR (PE)";"4";"1";"40424"
"2016/11/09 06:00:00";"Poland (Republic of)";"P4 (PL)";"MOVISTAR (PE)";"5";"3";"26006"
"2016/11/09 06:00:00";"United Arab Emirates";"ETISALAT (AE)";"MOVISTAR (PE)";"1";"1";"42402"
"2016/11/09 06:00:00";"Croatia (Republic of)";"CROATIAN TELECOM T-MOBILE (HR)";"MOVISTAR (PE)";"3";"1";"21901"
"2016/11/09 06:00:00";"Hungary (Republic of)";"T-MOBILE (HU)";"MOVISTAR (PE)";"2";"2";"21630"
"2016/11/09 06:00:00";"Indonesia (Republic of)";"TELKOMSEL (ID)";"MOVISTAR (PE)";"19";"2";"51010"
"2016/11/09 06:00:00";"United States of America";"VERIZON WIRELESS (US)";"MOVISTAR (PE)";"56";"32";"311480"
"2016/11/09 06:00:00";"Netherlands (Kingdom of the)";"VODAFONE (NL)";"MOVISTAR (PE)";"3326";"1057";"20404"
"2016/11/09 06:00:00";"Germany (Federal Republic of)";"TELEKOM (DE)";"MOVISTAR (PE)";"16";"9";"26201"
"2016/11/09 06:00:00";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"MOVISTAR (PE)";"38";"10";"74807"
"2016/11/09 06:00:00";"Switzerland (Confederation of)";"ORANGE (CH)";"MOVISTAR (PE)";"4";"3";"22803"
"2016/11/09 07:00:00";"Chile";"ENTEL PCS (CL)";"MOVISTAR (PE)";"180";"103";"73001"
"2016/11/09 07:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"10";"8";"22288"
"2016/11/09 07:00:00";"Italy";"VODAFONE (IT)";"MOVISTAR (PE)";"9";"6";"22210"
"2016/11/09 07:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"23425";"8043";"21407"
"2016/11/09 07:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"48";"22";"72406"
"2016/11/09 07:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"1";"1";"302370"
"2016/11/09 07:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"176";"66";"20801"
"2016/11/09 07:00:00";"Mexico";"NEXTEL (MX)";"MOVISTAR (PE)";"3";"1";"33409"
"2016/11/09 07:00:00";"Turkey";"TURKCELL (TR)";"MOVISTAR (PE)";"1";"1";"28601"
"2016/11/09 07:00:00";"Colombia";"COMCEL (CO)";"MOVISTAR (PE)";"1";"1";"732101"
"2016/11/09 07:00:00";"Colombia";"MOVISTAR (CO)";"MOVISTAR (PE)";"14";"5";"732123"
"2016/11/09 07:00:00";"Costa Rica";"MOVISTAR (CR)";"MOVISTAR (PE)";"4";"1";"71204"
"2016/11/09 07:00:00";"New Zealand";"TELECOM (NZ)";"MOVISTAR (PE)";"2";"1";"53005"
"2016/11/09 07:00:00";"Hongkong, China";"CSL LTD (HK)";"MOVISTAR (PE)";"7";"1";"45400"
"2016/11/09 07:00:00";"Israel (State of)";"CELLCOM (IL)";"MOVISTAR (PE)";"1";"1";"42502"
"2016/11/09 07:00:00";"Russian Federation";"VIMPELCOM (RU)";"MOVISTAR (PE)";"8";"5";"25099"
"2016/11/09 07:00:00";"India (Republic of)";"IDEA (NORTH EAST) (IN)";"MOVISTAR (PE)";"2";"1";"40470"
"2016/11/09 07:00:00";"India (Republic of)";"TATA DOCOMO (HIMCHAD PRADESH) (IN)";"MOVISTAR (PE)";"1";"1";"40449"
"2016/11/09 07:00:00";"United States of America";"SPRINT PCS (US)";"MOVISTAR (PE)";"83";"51";"310120"
"2016/11/09 07:00:00";"El Salvador (Republic of)";"MOVISTAR (SV)";"MOVISTAR (PE)";"4";"2";"70604"
"2016/11/09 07:00:00";"El Salvador (Republic of)";"TELEMOVIL - TIGO (SV)";"MOVISTAR (PE)";"2";"2";"70603"
"2016/11/09 07:00:00";"China (People's Republic of)";"CHINA MOBILE (CN)";"MOVISTAR (PE)";"3";"1";"46007"
"2016/11/09 07:00:00";"Germany (Federal Republic of)";"O2 (DE)";"MOVISTAR (PE)";"128";"31";"26207"
"2016/11/09 07:00:00";"Germany (Federal Republic of)";"TELEKOM (DE)";"MOVISTAR (PE)";"31";"17";"26201"
"2016/11/09 07:00:00";"Switzerland (Confederation of)";"SUNRISE (CH)";"MOVISTAR (PE)";"7";"6";"22802"
"2016/11/09 07:00:00";"Switzerland (Confederation of)";"SWISSCOM (CH)";"MOVISTAR (PE)";"4";"4";"22801"
"2016/11/09 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"137";"43";"23410"
"2016/11/09 07:00:00";"United Kingdom of Great Britain and Northern Ireland";"VODAFONE (GB)";"MOVISTAR (PE)";"25";"17";"23415"
