"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/12/08 08:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"574";"260";"73002"
"2016/12/08 08:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"36";"6";"22288"
"2016/12/08 08:00:00";"Canada";"TELUS (CA)";"MOVISTAR (PE)";"43";"17";"302220"
"2016/12/08 08:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"20";"8";"302370"
"2016/12/08 08:00:00";"France";"ORANGE F (FR)";"MOVISTAR (PE)";"166";"69";"20801"
"2016/12/08 08:00:00";"Mexico";"TELEFONICA MOVILES (MX)";"MOVISTAR (PE)";"41";"13";"334030"
"2016/12/08 08:00:00";"Colombia";"OLA - TIGO (CO)";"MOVISTAR (PE)";"57";"22";"732111"
"2016/12/08 08:00:00";"Nicaragua";"TELEFONICA DE NICARAGUA (NI)";"MOVISTAR (PE)";"25";"8";"710300"
"2016/12/08 08:00:00";"Czech Republic";"VODAFONE (CZ)";"MOVISTAR (PE)";"1";"1";"23003"
"2016/12/08 08:00:00";"Hongkong, China";"SMARTONE (HK)";"MOVISTAR (PE)";"1";"1";"45406"
"2016/12/08 08:00:00";"Dominican Republic";"ORANGE (DO)";"MOVISTAR (PE)";"1";"1";"37001"
"2016/12/08 08:00:00";"India (Republic of)";"BHARTI AIRTEL (Gujarat) (IN)";"MOVISTAR (PE)";"7";"1";"40402"
"2016/12/08 08:00:00";"India (Republic of)";"VECL VODAFONE (MAHARASHTRA GOA) (IN)";"MOVISTAR (PE)";"3";"2";"40427"
"2016/12/08 08:00:00";"Guatemala (Republic of)";"TELEFONICA GUATEMALA (GT)";"MOVISTAR (PE)";"13";"2";"70403"
"2016/12/08 08:00:00";"Netherlands (Kingdom of the)";"T-MOBILE NL (NL)";"MOVISTAR (PE)";"8";"5";"20416"
"2016/12/08 08:00:00";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"MOVISTAR (PE)";"34";"9";"74807"
"2016/12/08 08:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"2";"2";"23420"
