"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"7";"3"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Japan";"DOCOMO (JP)";"1";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Canada";"TELUS (CA)";"1";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"15";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"23";"13"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Russian Federation";"MTS (RU)";"1";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"China (People's Republic of)";"CHINA MOBILE (CN)";"2";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"TELEKOM (DE)";"10";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"T-MOBILE UK (GB)";"1";"1"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"Spain";"VODAFONE (ES)";"5";"5"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"16";"3"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"Mexico";"IUSACELL (MX)";"1";"1"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"225";"41"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"24";"14"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"United Arab Emirates";"ETISALAT (AE)";"4";"1"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"TELECEL (BO)";"1";"1"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"NUEVATEL (BO)";"5";"2"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"247";"107"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"United States of America";"AT&T MOBILITY (US)";"220";"91"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"TELEKOM (DE)";"11";"1"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"15";"3"
"2016/12/24 19:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SWISSCOM (CH)";"1";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"581";"113"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"12";"7"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Sweden";"HI3G (SE)";"1";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Ecuador";"CONECEL (EC)";"4";"2"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"1";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Portugal";"OPTIMUS (PT)";"4";"2"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Venezuela";"MOVISTAR (VE)";"10";"3"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"25";"5"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"TELECEL (BO)";"1";"1"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"14";"2"
"2016/12/24 18:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"E-PLUS (DE)";"1";"1"
