"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/12/21 11:00:00";"Aruba";"SETAR GSM (AW)";"MOVISTAR (PE)";"2";"1";"36301"
"2016/12/21 11:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"49";"24";"22288"
"2016/12/21 11:00:00";"Italy";"VODAFONE (IT)";"MOVISTAR (PE)";"6";"5";"22210"
"2016/12/21 11:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"2";"2";"21405"
"2016/12/21 11:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"219";"65";"72410"
"2016/12/21 11:00:00";"Brazil";"TIM (SAO PAULO) (BR)";"MOVISTAR (PE)";"4";"4";"72403"
"2016/12/21 11:00:00";"Canada";"BELL MOBILITY (CA)";"MOVISTAR (PE)";"10";"7";"302610"
"2016/12/21 11:00:00";"Mexico";"TELCEL (MX)";"MOVISTAR (PE)";"2";"2";"33402"
"2016/12/21 11:00:00";"Norway";"TELENOR (NO)";"MOVISTAR (PE)";"1";"1";"24201"
"2016/12/21 11:00:00";"Belgium";"BASE (BE)";"MOVISTAR (PE)";"8";"3";"20620"
"2016/12/21 11:00:00";"Belgium";"PROXIMUS (BE)";"MOVISTAR (PE)";"29";"10";"20601"
"2016/12/21 11:00:00";"Ecuador";"MOVISTAR (EC)";"MOVISTAR (PE)";"747";"317";"74000"
"2016/12/21 11:00:00";"Portugal";"TMN (PT)";"MOVISTAR (PE)";"5";"1";"26806"
"2016/12/21 11:00:00";"Nicaragua";"TELEFONICA DE NICARAGUA (NI)";"MOVISTAR (PE)";"12";"3";"710300"
"2016/12/21 11:00:00";"Palestine";"JAWWAL (PS)";"MOVISTAR (PE)";"1";"1";"42505"
"2016/12/21 11:00:00";"Luxembourg";"TANGO (LU)";"MOVISTAR (PE)";"3";"2";"27077"
"2016/12/21 11:00:00";"Cayman Islands";"CABLE & WIRELESS (KY)";"MOVISTAR (PE)";"3";"1";"346140"
"2016/12/21 11:00:00";"Hongkong, China";"CSL LTD (HK)";"MOVISTAR (PE)";"1";"1";"45400"
"2016/12/21 11:00:00";"Israel (State of)";"ORANGE (IL)";"MOVISTAR (PE)";"16";"7";"42501"
"2016/12/21 11:00:00";"Russian Federation";"MTS (RU)";"MOVISTAR (PE)";"2";"2";"25001"
"2016/12/21 11:00:00";"India (Republic of)";"AIRCEL DIGILINK (Haryana) (IN)";"MOVISTAR (PE)";"5";"2";"40490"
"2016/12/21 11:00:00";"India (Republic of)";"VECL VODAFONE (MAHARASHTRA GOA) (IN)";"MOVISTAR (PE)";"2";"1";"40427"
"2016/12/21 11:00:00";"United Arab Emirates";"ETISALAT (AE)";"MOVISTAR (PE)";"13";"4";"42402"
"2016/12/21 11:00:00";"Bolivia (Republic of)";"NUEVATEL (BO)";"MOVISTAR (PE)";"185";"103";"73601"
"2016/12/21 11:00:00";"Bolivia (Republic of)";"MOVIL DE ENTEL (BO)";"MOVISTAR (PE)";"1";"1";"73602"
"2016/12/21 11:00:00";"El Salvador (Republic of)";"MOVISTAR (SV)";"MOVISTAR (PE)";"9";"4";"70604"
"2016/12/21 11:00:00";"Germany (Federal Republic of)";"O2 (DE)";"MOVISTAR (PE)";"164";"43";"26207"
"2016/12/21 11:00:00";"Philippines (Republic of the)";"SMART (PH)";"MOVISTAR (PE)";"46";"12";"51503"
"2016/12/21 11:00:00";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"MOVISTAR (PE)";"121";"18";"74807"
"2016/12/21 11:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"180";"63";"23410"
"2016/12/21 11:00:00";"United Kingdom of Great Britain and Northern Ireland";"H3G (GB)";"MOVISTAR (PE)";"20";"14";"23420"
"2016/12/21 11:00:00";"United Kingdom of Great Britain and Northern Ireland";"ORANGE (GB)";"MOVISTAR (PE)";"2";"2";"23433"
"2016/12/21 12:00:00";"Chile";"TELEFONICA (CL)";"MOVISTAR (PE)";"2971";"827";"73002"
"2016/12/21 12:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"61";"27";"44010"
"2016/12/21 12:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"25";"16";"20810"
"2016/12/21 12:00:00";"Greece";"WIND HELLAS (GR)";"MOVISTAR (PE)";"7";"1";"20210"
"2016/12/21 12:00:00";"Mexico";"TELCEL (MX)";"MOVISTAR (PE)";"1";"1";"33402"
"2016/12/21 12:00:00";"Romania";"VODAFONE (RO)";"MOVISTAR (PE)";"2";"2";"22601"
"2016/12/21 12:00:00";"Portugal";"OPTIMUS (PT)";"MOVISTAR (PE)";"3";"1";"26803"
"2016/12/21 12:00:00";"Thailand";"AWN (TH)";"MOVISTAR (PE)";"5";"4";"52003"
"2016/12/21 12:00:00";"Costa Rica";"ICE (CR)";"MOVISTAR (PE)";"1";"1";"71201"
"2016/12/21 12:00:00";"New Zealand";"VODAFONE (NZ)";"MOVISTAR (PE)";"1";"1";"53001"
"2016/12/21 12:00:00";"Czech Republic";"O2 (CZ)";"MOVISTAR (PE)";"1";"1";"23002"
"2016/12/21 12:00:00";"Hongkong, China";"CSL LTD (HK)";"MOVISTAR (PE)";"3";"1";"45400"
"2016/12/21 12:00:00";"Argentine Republic";"MOVISTAR (AR)";"MOVISTAR (PE)";"1424";"377";"72207"
"2016/12/21 12:00:00";"Argentine Republic";"PERSONAL (AR)";"MOVISTAR (PE)";"1106";"316";"72234"
"2016/12/21 12:00:00";"Russian Federation";"MTS (RU)";"MOVISTAR (PE)";"24";"5";"25001"
"2016/12/21 12:00:00";"Russian Federation";"MEGAFON (RU)";"MOVISTAR (PE)";"1";"1";"25002"
"2016/12/21 12:00:00";"India (Republic of)";"AIRCEL (WEST BENGAL) (IN)";"MOVISTAR (PE)";"20";"2";"40492"
"2016/12/21 12:00:00";"India (Republic of)";"VEL VODAFONE (MUMBAI) (IN)";"MOVISTAR (PE)";"10";"4";"40420"
"2016/12/21 12:00:00";"Korea (Republic of)";"SK TELECOM (KR)";"MOVISTAR (PE)";"5";"4";"45005"
"2016/12/21 12:00:00";"Suriname (Republic of)";"DIGICEL SURINAME (SR)";"MOVISTAR (PE)";"2";"1";"74603"
"2016/12/21 12:00:00";"United States of America";"SPRINT PCS (US)";"MOVISTAR (PE)";"567";"229";"310120"
"2016/12/21 12:00:00";"United States of America";"SPRINT PCS (US)";"MOVISTAR (PE)";"4";"1";"316010"
"2016/12/21 12:00:00";"United States of America";"AT&T MOBILITY (US)";"MOVISTAR (PE)";"480";"147";"310410"
"2016/12/21 12:00:00";"United States of America";"VERIZON WIRELESS (US)";"MOVISTAR (PE)";"205";"104";"311480"
"2016/12/21 12:00:00";"Netherlands (Kingdom of the)";"KPN (NL)";"MOVISTAR (PE)";"15";"14";"20408"
"2016/12/21 12:00:00";"Netherlands (Kingdom of the)";"TELFORT (NL)";"MOVISTAR (PE)";"2";"1";"20412"
"2016/12/21 12:00:00";"Philippines (Republic of the)";"SMART (PH)";"MOVISTAR (PE)";"47";"15";"51503"
"2016/12/21 12:00:00";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"MOVISTAR (PE)";"187";"71";"23410"
"2016/12/21 11:00:00";"Italy";"H3G (IT)";"MOVISTAR (PE)";"4";"4";"22299"
"2016/12/21 11:00:00";"Japan";"DOCOMO (JP)";"MOVISTAR (PE)";"35";"21";"44010"
"2016/12/21 11:00:00";"Spain";"ORANGE (ES)";"MOVISTAR (PE)";"33";"27";"21403"
"2016/12/21 11:00:00";"Spain";"VODAFONE (ES)";"MOVISTAR (PE)";"2";"2";"21406"
"2016/12/21 11:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"251";"72";"72406"
"2016/12/21 11:00:00";"Brazil";"VIVO BRATC (BR)";"MOVISTAR (PE)";"29";"11";"72423"
"2016/12/21 11:00:00";"Brazil";"TIM (CENTRO SUL) (BR)";"MOVISTAR (PE)";"4";"1";"72404"
"2016/12/21 11:00:00";"Jersey";"JERSEY TELECOMS (JE)";"MOVISTAR (PE)";"4";"4";"23450"
"2016/12/21 11:00:00";"Mexico";"IUSACELL (MX)";"MOVISTAR (PE)";"15";"5";"334050"
"2016/12/21 11:00:00";"Sweden";"TELENOR (SE)";"MOVISTAR (PE)";"147";"118";"24008"
"2016/12/21 11:00:00";"Sweden";"COMVIQ - TELE2 (SE)";"MOVISTAR (PE)";"18";"8";"24007"
"2016/12/21 11:00:00";"Turkey";"TURKCELL (TR)";"MOVISTAR (PE)";"1";"1";"28601"
"2016/12/21 11:00:00";"India (Republic of)";"VEL VODAFONE (MUMBAI) (IN)";"MOVISTAR (PE)";"1";"1";"40420"
"2016/12/21 11:00:00";"Korea (Republic of)";"LG UPLUS (KR)";"MOVISTAR (PE)";"1";"1";"45006"
"2016/12/21 11:00:00";"Korea (Republic of)";"SK TELECOM (KR)";"MOVISTAR (PE)";"2";"2";"45005"
"2016/12/21 11:00:00";"Guatemala (Republic of)";"COMCEL - TIGO (GT)";"MOVISTAR (PE)";"2";"1";"70402"
"2016/12/21 11:00:00";"Indonesia (Republic of)";"TELKOMSEL (ID)";"MOVISTAR (PE)";"4";"1";"51010"
