"Hour";"Subscriber Country Name";"Subscriber Operator Name";"Origin Operator Name";"SUM Transactions";"# Successes";"Prefix"
"2016/12/16 05:00:00";"Italy";"H3G (IT)";"MOVISTAR (PE)";"4";"3";"22299"
"2016/12/16 05:00:00";"Italy";"TIM (IT)";"MOVISTAR (PE)";"28";"13";"22201"
"2016/12/16 05:00:00";"Italy";"WIND (IT)";"MOVISTAR (PE)";"36";"24";"22288"
"2016/12/16 05:00:00";"Spain";"MOVISTAR (ES)";"MOVISTAR (PE)";"4";"3";"21405"
"2016/12/16 05:00:00";"Brazil";"VIVO (BR)";"MOVISTAR (PE)";"99";"25";"72411"
"2016/12/16 05:00:00";"Brazil";"TIM (SAO PAULO) (BR)";"MOVISTAR (PE)";"2";"1";"72403"
"2016/12/16 05:00:00";"Canada";"VIDEOTRON (CA)";"MOVISTAR (PE)";"9";"5";"302500"
"2016/12/16 05:00:00";"Canada";"BELL MOBILITY (CA)";"MOVISTAR (PE)";"1";"1";"302610"
"2016/12/16 05:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"39";"12";"302370"
"2016/12/16 05:00:00";"Canada";"ROGERS WIRELESS (CA)";"MOVISTAR (PE)";"12";"8";"302720"
"2016/12/16 05:00:00";"France";"SFR (FR)";"MOVISTAR (PE)";"2";"1";"20809"
"2016/12/16 05:00:00";"Norway";"TELENOR (NO)";"MOVISTAR (PE)";"2";"2";"24201"
"2016/12/16 05:00:00";"Belgium";"MOBISTAR (BE)";"MOVISTAR (PE)";"17";"7";"20610"
"2016/12/16 05:00:00";"Ireland";"O2 (IE)";"MOVISTAR (PE)";"1";"1";"27202"
"2016/12/16 05:00:00";"New Zealand";"VODAFONE (NZ)";"MOVISTAR (PE)";"1";"1";"53001"
"2016/12/16 05:00:00";"Hongkong, China";"HKT PCCW (HK)";"MOVISTAR (PE)";"1";"1";"45419"
"2016/12/16 05:00:00";"Qatar (State of)";"QATAR TELECOM (QA)";"MOVISTAR (PE)";"6";"1";"42701"
"2016/12/16 05:00:00";"Argentine Republic";"PERSONAL (AR)";"MOVISTAR (PE)";"720";"218";"72234"
"2016/12/16 05:00:00";"Russian Federation";"MEGAFON (RU)";"MOVISTAR (PE)";"18";"3";"25002"
"2016/12/16 05:00:00";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"MOVISTAR (PE)";"20";"9";"714020"
"2016/12/16 05:00:00";"Poland (Republic of)";"T-MOBILE (PL)";"MOVISTAR (PE)";"1";"1";"26002"
