"Hour";"Subscriber Operator Name";"Origin Country Name";"Origin Operator Name";"SUM Transactions";"# Successes"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"7";"6"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Ecuador";"CONECEL (EC)";"1";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Austria";"H3G AUSTRIA (AT)";"5";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"O2 (DE)";"3";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"ORANGE (GB)";"1";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Germany (Federal Republic of)";"TELEKOM (DE)";"1";"1"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Mexico";"TELEFONICA MOVILES (MX)";"2";"2"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Austria";"T-MOBILE (AT)";"5";"1"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Chile";"TELEFONICA (CL)";"8";"7"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Costa Rica";"MOVISTAR (CR)";"4";"1"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Spain";"MOVISTAR (ES)";"513";"96"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Canada";"TELUS (CA)";"2";"1"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"SUNRISE (CH)";"2";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"72";"13"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Italy";"WIND (IT)";"2";"2"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"10";"3"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"20";"10"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"United States of America";"T-MOBILE (US)";"273";"70"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Venezuela";"MOVISTAR (VE)";"4";"2"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"India (Republic of)";"BHARTI AIRTEL (Rajasthan) (IN)";"4";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Bolivia (Republic of)";"NUEVATEL (BO)";"1";"1"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"United Arab Emirates";"ETISALAT (AE)";"1";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Uruguay (Eastern Republic of)";"MOVISTAR (UY)";"20";"4"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Panama (Republic of)";"TELEFONICA PANAMA (PA)";"10";"3"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"United Kingdom of Great Britain and Northern Ireland";"O2 (GB)";"7";"4"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Argentine Republic";"MOVISTAR (AR)";"8";"6"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Canada";"BELL MOBILITY (CA)";"2";"1"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Colombia";"MOVISTAR (CO)";"63";"13"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Costa Rica";"MOVISTAR (CR)";"6";"2"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Brazil";"VIVO (BR)";"4";"3"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Spain";"VODAFONE (ES)";"1";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Spain";"VODAFONE (ES)";"2";"2"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"1";"1"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"France";"SFR (FR)";"12";"2"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Ecuador";"MOVISTAR (EC)";"26";"7"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Canada";"TELUS (CA)";"2";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"6";"2"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Australia (including Christmas Island and Cocos-Keeling Islands)";"TELSTRA TELECOM (AU)";"1";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Italy";"VODAFONE (IT)";"21";"8"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Roaming HUB";"ROAMING HUB (RH)";"26";"2"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Israel (State of)";"ORANGE (IL)";"2";"1"
"2017/01/08 10:00:00";"MOVISTAR (PE)";"Jamaica";"DIGICEL (JM)";"1";"1"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"France";"BOUYGUES TELECOM (FR)";"15";"3"
"2017/01/08 11:00:00";"MOVISTAR (PE)";"Switzerland (Confederation of)";"ORANGE (CH)";"1";"1"
